CodeSystem,ConceptCode,ConceptName
ICD10CM,K31.A13,"Gastric intestnl metaplasia without dysplasia, w the fundus"
ICD10CM,K22.81,Esophageal polyp
ICD10CM,K31.A12,"Gastr intestnl metaplasia w/o dysplasia, w the body (corpus)"
ICD10CM,K31.A29,"Gastric intestinal metaplasia with dysplasia, unspecified"
ICD10CM,K31.A11,"Gastric intestnl metaplasia without dysplasia, w the antrum"
ICD10CM,K31.A14,"Gastric intestnl metaplasia without dysplasia, w the cardia"
ICD10CM,K22.82,Esophagogastric junction polyp
ICD10CM,K31.A15,"Gastric intestnl metaplasia without dysplasia, w mult sites"
ICD10CM,K00.0,Anodontia
ICD10CM,K00.1,Supernumerary teeth
ICD10CM,K00.2,Abnormalities of size and form of teeth
ICD10CM,K00.3,Mottled teeth
ICD10CM,K00.4,Disturbances in tooth formation
ICD10CM,K00.5,"Hereditary disturbances in tooth structure, not elsewhere classified"
ICD10CM,K00.6,Disturbances in tooth eruption
ICD10CM,K00.7,Teething syndrome
ICD10CM,K00.8,Other disorders of tooth development
ICD10CM,K00.9,"Disorder of tooth development, unspecified"
ICD10CM,K01.0,Embedded teeth
ICD10CM,K01.1,Impacted teeth
ICD10CM,K02.3,Arrested dental caries
ICD10CM,K02.5,Dental caries on pit and fissure surface
ICD10CM,K02.51,Dental caries on pit and fissure surface limited to enamel
ICD10CM,K02.52,Dental caries on pit and fissure surface penetrating into dentin
ICD10CM,K02.53,Dental caries on pit and fissure surface penetrating into pulp
ICD10CM,K02.6,Dental caries on smooth surface
ICD10CM,K02.61,Dental caries on smooth surface limited to enamel
ICD10CM,K02.62,Dental caries on smooth surface penetrating into dentin
ICD10CM,K02.63,Dental caries on smooth surface penetrating into pulp
ICD10CM,K02.7,Dental root caries
ICD10CM,K02.9,"Dental caries, unspecified"
ICD10CM,K03.0,Excessive attrition of teeth
ICD10CM,K03.1,Abrasion of teeth
ICD10CM,K03.2,Erosion of teeth
ICD10CM,K03.3,Pathological resorption of teeth
ICD10CM,K03.4,Hypercementosis
ICD10CM,K03.5,Ankylosis of teeth
ICD10CM,K03.6,Deposits [accretions] on teeth
ICD10CM,K03.7,Posteruptive color changes of dental hard tissues
ICD10CM,K03.8,Other specified diseases of hard tissues of teeth
ICD10CM,K03.81,Cracked tooth
ICD10CM,K03.89,Other specified diseases of hard tissues of teeth
ICD10CM,K03.9,"Disease of hard tissues of teeth, unspecified"
ICD10CM,K04.0,Pulpitis
ICD10CM,K04.01,Reversible pulpitis
ICD10CM,K04.02,Irreversible pulpitis
ICD10CM,K04.1,Necrosis of pulp
ICD10CM,K04.2,Pulp degeneration
ICD10CM,K04.3,Abnormal hard tissue formation in pulp
ICD10CM,K04.4,Acute apical periodontitis of pulpal origin
ICD10CM,K04.5,Chronic apical periodontitis
ICD10CM,K04.6,Periapical abscess with sinus
ICD10CM,K04.7,Periapical abscess without sinus
ICD10CM,K04.8,Radicular cyst
ICD10CM,K04.9,Other and unspecified diseases of pulp and periapical tissues
ICD10CM,K04.90,Unspecified diseases of pulp and periapical tissues
ICD10CM,K04.99,Other diseases of pulp and periapical tissues
ICD10CM,K05.0,Acute gingivitis
ICD10CM,K05.00,"Acute gingivitis, plaque induced"
ICD10CM,K05.01,"Acute gingivitis, non-plaque induced"
ICD10CM,K05.1,Chronic gingivitis
ICD10CM,K05.10,"Chronic gingivitis, plaque induced"
ICD10CM,K05.11,"Chronic gingivitis, non-plaque induced"
ICD10CM,K05.2,Aggressive periodontitis
ICD10CM,K05.20,"Aggressive periodontitis, unspecified"
ICD10CM,K05.21,"Aggressive periodontitis, localized"
ICD10CM,K05.211,"Aggressive periodontitis, localized, slight"
ICD10CM,K05.212,"Aggressive periodontitis, localized, moderate"
ICD10CM,K05.213,"Aggressive periodontitis, localized, severe"
ICD10CM,K05.219,"Aggressive periodontitis, localized, unspecified severity"
ICD10CM,K05.22,"Aggressive periodontitis, generalized"
ICD10CM,K05.221,"Aggressive periodontitis, generalized, slight"
ICD10CM,K05.222,"Aggressive periodontitis, generalized, moderate"
ICD10CM,K05.223,"Aggressive periodontitis, generalized, severe"
ICD10CM,K05.229,"Aggressive periodontitis, generalized, unspecified severity"
ICD10CM,K05.3,Chronic periodontitis
ICD10CM,K05.30,"Chronic periodontitis, unspecified"
ICD10CM,K05.31,"Chronic periodontitis, localized"
ICD10CM,K05.311,"Chronic periodontitis, localized, slight"
ICD10CM,K05.312,"Chronic periodontitis, localized, moderate"
ICD10CM,K05.313,"Chronic periodontitis, localized, severe"
ICD10CM,K05.319,"Chronic periodontitis, localized, unspecified severity"
ICD10CM,K05.32,"Chronic periodontitis, generalized"
ICD10CM,K05.321,"Chronic periodontitis, generalized, slight"
ICD10CM,K05.322,"Chronic periodontitis, generalized, moderate"
ICD10CM,K05.323,"Chronic periodontitis, generalized, severe"
ICD10CM,K05.329,"Chronic periodontitis, generalized, unspecified severity"
ICD10CM,K05.4,Periodontosis
ICD10CM,K05.5,Other periodontal diseases
ICD10CM,K05.6,"Periodontal disease, unspecified"
ICD10CM,K06.0,Gingival recession
ICD10CM,K06.01,"Gingival recession, localized"
ICD10CM,K06.010,"Localized gingival recession, unspecified"
ICD10CM,K06.011,"Localized gingival recession, minimal"
ICD10CM,K06.012,"Localized gingival recession, moderate"
ICD10CM,K06.013,"Localized gingival recession, severe"
ICD10CM,K06.02,"Gingival recession, generalized"
ICD10CM,K06.020,"Generalized gingival recession, unspecified"
ICD10CM,K06.021,"Generalized gingival recession, minimal"
ICD10CM,K06.022,"Generalized gingival recession, moderate"
ICD10CM,K06.023,"Generalized gingival recession, severe"
ICD10CM,K06.1,Gingival enlargement
ICD10CM,K06.2,Gingival and edentulous alveolar ridge lesions associated with trauma
ICD10CM,K06.3,Horizontal alveolar bone loss
ICD10CM,K06.8,Other specified disorders of gingiva and edentulous alveolar ridge
ICD10CM,K06.9,"Disorder of gingiva and edentulous alveolar ridge, unspecified"
ICD10CM,K08.0,Exfoliation of teeth due to systemic causes
ICD10CM,K08.1,Complete loss of teeth
ICD10CM,K08.10,"Complete loss of teeth, unspecified cause"
ICD10CM,K08.101,"Complete loss of teeth, unspecified cause, class I"
ICD10CM,K08.102,"Complete loss of teeth, unspecified cause, class II"
ICD10CM,K08.103,"Complete loss of teeth, unspecified cause, class III"
ICD10CM,K08.104,"Complete loss of teeth, unspecified cause, class IV"
ICD10CM,K08.109,"Complete loss of teeth, unspecified cause, unspecified class"
ICD10CM,K08.11,Complete loss of teeth due to trauma
ICD10CM,K08.111,"Complete loss of teeth due to trauma, class I"
ICD10CM,K08.112,"Complete loss of teeth due to trauma, class II"
ICD10CM,K08.113,"Complete loss of teeth due to trauma, class III"
ICD10CM,K08.114,"Complete loss of teeth due to trauma, class IV"
ICD10CM,K08.119,"Complete loss of teeth due to trauma, unspecified class"
ICD10CM,K08.12,Complete loss of teeth due to periodontal diseases
ICD10CM,K08.121,"Complete loss of teeth due to periodontal diseases, class I"
ICD10CM,K08.122,"Complete loss of teeth due to periodontal diseases, class II"
ICD10CM,K08.123,"Complete loss of teeth due to periodontal diseases, class III"
ICD10CM,K08.124,"Complete loss of teeth due to periodontal diseases, class IV"
ICD10CM,K08.129,"Complete loss of teeth due to periodontal diseases, unspecified class"
ICD10CM,K08.13,Complete loss of teeth due to caries
ICD10CM,K08.131,"Complete loss of teeth due to caries, class I"
ICD10CM,K08.132,"Complete loss of teeth due to caries, class II"
ICD10CM,K08.133,"Complete loss of teeth due to caries, class III"
ICD10CM,K08.134,"Complete loss of teeth due to caries, class IV"
ICD10CM,K08.139,"Complete loss of teeth due to caries, unspecified class"
ICD10CM,K08.19,Complete loss of teeth due to other specified cause
ICD10CM,K08.191,"Complete loss of teeth due to other specified cause, class I"
ICD10CM,K08.192,"Complete loss of teeth due to other specified cause, class II"
ICD10CM,K08.193,"Complete loss of teeth due to other specified cause, class III"
ICD10CM,K08.194,"Complete loss of teeth due to other specified cause, class IV"
ICD10CM,K08.199,"Complete loss of teeth due to other specified cause, unspecified class"
ICD10CM,K08.2,Atrophy of edentulous alveolar ridge
ICD10CM,K08.20,Unspecified atrophy of edentulous alveolar ridge
ICD10CM,K08.21,Minimal atrophy of the mandible
ICD10CM,K08.22,Moderate atrophy of the mandible
ICD10CM,K08.23,Severe atrophy of the mandible
ICD10CM,K08.24,Minimal atrophy of maxilla
ICD10CM,K08.25,Moderate atrophy of the maxilla
ICD10CM,K08.26,Severe atrophy of the maxilla
ICD10CM,K08.3,Retained dental root
ICD10CM,K08.4,Partial loss of teeth
ICD10CM,K08.40,"Partial loss of teeth, unspecified cause"
ICD10CM,K08.401,"Partial loss of teeth, unspecified cause, class I"
ICD10CM,K08.402,"Partial loss of teeth, unspecified cause, class II"
ICD10CM,K08.403,"Partial loss of teeth, unspecified cause, class III"
ICD10CM,K08.404,"Partial loss of teeth, unspecified cause, class IV"
ICD10CM,K08.409,"Partial loss of teeth, unspecified cause, unspecified class"
ICD10CM,K08.41,Partial loss of teeth due to trauma
ICD10CM,K08.411,"Partial loss of teeth due to trauma, class I"
ICD10CM,K08.412,"Partial loss of teeth due to trauma, class II"
ICD10CM,K08.413,"Partial loss of teeth due to trauma, class III"
ICD10CM,K08.414,"Partial loss of teeth due to trauma, class IV"
ICD10CM,K08.419,"Partial loss of teeth due to trauma, unspecified class"
ICD10CM,K08.42,Partial loss of teeth due to periodontal diseases
ICD10CM,K08.421,"Partial loss of teeth due to periodontal diseases, class I"
ICD10CM,K08.422,"Partial loss of teeth due to periodontal diseases, class II"
ICD10CM,K08.423,"Partial loss of teeth due to periodontal diseases, class III"
ICD10CM,K08.424,"Partial loss of teeth due to periodontal diseases, class IV"
ICD10CM,K08.429,"Partial loss of teeth due to periodontal diseases, unspecified class"
ICD10CM,K08.43,Partial loss of teeth due to caries
ICD10CM,K08.431,"Partial loss of teeth due to caries, class I"
ICD10CM,K08.432,"Partial loss of teeth due to caries, class II"
ICD10CM,K08.433,"Partial loss of teeth due to caries, class III"
ICD10CM,K08.434,"Partial loss of teeth due to caries, class IV"
ICD10CM,K08.439,"Partial loss of teeth due to caries, unspecified class"
ICD10CM,K08.49,Partial loss of teeth due to other specified cause
ICD10CM,K08.491,"Partial loss of teeth due to other specified cause, class I"
ICD10CM,K08.492,"Partial loss of teeth due to other specified cause, class II"
ICD10CM,K08.493,"Partial loss of teeth due to other specified cause, class III"
ICD10CM,K08.494,"Partial loss of teeth due to other specified cause, class IV"
ICD10CM,K08.499,"Partial loss of teeth due to other specified cause, unspecified class"
ICD10CM,K08.5,Unsatisfactory restoration of tooth
ICD10CM,K08.50,"Unsatisfactory restoration of tooth, unspecified"
ICD10CM,K08.51,Open restoration margins of tooth
ICD10CM,K08.52,Unrepairable overhanging of dental restorative materials
ICD10CM,K08.53,Fractured dental restorative material
ICD10CM,K08.530,Fractured dental restorative material without loss of material
ICD10CM,K08.531,Fractured dental restorative material with loss of material
ICD10CM,K08.539,"Fractured dental restorative material, unspecified"
ICD10CM,K08.54,Contour of existing restoration of tooth biologically incompatible with oral health
ICD10CM,K08.55,Allergy to existing dental restorative material
ICD10CM,K08.56,Poor aesthetic of existing restoration of tooth
ICD10CM,K08.59,Other unsatisfactory restoration of tooth
ICD10CM,K08.8,Other specified disorders of teeth and supporting structures
ICD10CM,K08.81,Primary occlusal trauma
ICD10CM,K08.82,Secondary occlusal trauma
ICD10CM,K08.89,Other specified disorders of teeth and supporting structures
ICD10CM,K08.9,"Disorder of teeth and supporting structures, unspecified"
ICD10CM,K09.0,Developmental odontogenic cysts
ICD10CM,K09.1,Developmental (nonodontogenic) cysts of oral region
ICD10CM,K09.8,"Other cysts of oral region, not elsewhere classified"
ICD10CM,K09.9,"Cyst of oral region, unspecified"
ICD10CM,K11.0,Atrophy of salivary gland
ICD10CM,K11.1,Hypertrophy of salivary gland
ICD10CM,K11.2,Sialoadenitis
ICD10CM,K11.20,"Sialoadenitis, unspecified"
ICD10CM,K11.21,Acute sialoadenitis
ICD10CM,K11.22,Acute recurrent sialoadenitis
ICD10CM,K11.23,Chronic sialoadenitis
ICD10CM,K11.3,Abscess of salivary gland
ICD10CM,K11.4,Fistula of salivary gland
ICD10CM,K11.5,Sialolithiasis
ICD10CM,K11.6,Mucocele of salivary gland
ICD10CM,K11.7,Disturbances of salivary secretion
ICD10CM,K11.8,Other diseases of salivary glands
ICD10CM,K11.9,"Disease of salivary gland, unspecified"
ICD10CM,K12.0,Recurrent oral aphthae
ICD10CM,K12.1,Other forms of stomatitis
ICD10CM,K12.2,Cellulitis and abscess of mouth
ICD10CM,K12.3,Oral mucositis (ulcerative)
ICD10CM,K12.30,"Oral mucositis (ulcerative), unspecified"
ICD10CM,K12.31,Oral mucositis (ulcerative) due to antineoplastic therapy
ICD10CM,K12.32,Oral mucositis (ulcerative) due to other drugs
ICD10CM,K12.33,Oral mucositis (ulcerative) due to radiation
ICD10CM,K12.39,Other oral mucositis (ulcerative)
ICD10CM,K13.0,Diseases of lips
ICD10CM,K13.1,Cheek and lip biting
ICD10CM,K13.2,"Leukoplakia and other disturbances of oral epithelium, including tongue"
ICD10CM,K13.21,"Leukoplakia of oral mucosa, including tongue"
ICD10CM,K13.22,Minimal keratinized residual ridge mucosa
ICD10CM,K13.23,Excessive keratinized residual ridge mucosa
ICD10CM,K13.24,Leukokeratosis nicotina palati
ICD10CM,K13.29,"Other disturbances of oral epithelium, including tongue"
ICD10CM,K13.3,Hairy leukoplakia
ICD10CM,K13.4,Granuloma and granuloma-like lesions of oral mucosa
ICD10CM,K13.5,Oral submucous fibrosis
ICD10CM,K13.6,Irritative hyperplasia of oral mucosa
ICD10CM,K13.7,Other and unspecified lesions of oral mucosa
ICD10CM,K13.70,Unspecified lesions of oral mucosa
ICD10CM,K13.79,Other lesions of oral mucosa
ICD10CM,K14.0,Glossitis
ICD10CM,K14.1,Geographic tongue
ICD10CM,K14.2,Median rhomboid glossitis
ICD10CM,K14.3,Hypertrophy of tongue papillae
ICD10CM,K14.4,Atrophy of tongue papillae
ICD10CM,K14.5,Plicated tongue
ICD10CM,K14.6,Glossodynia
ICD10CM,K14.8,Other diseases of tongue
ICD10CM,K14.9,"Disease of tongue, unspecified"
ICD10CM,K20.0,Eosinophilic esophagitis
ICD10CM,K20.8,Other esophagitis
ICD10CM,K20.9,"Esophagitis, unspecified"
ICD10CM,K21.0,Gastro-esophageal reflux disease with esophagitis
ICD10CM,K21.9,Gastro-esophageal reflux disease without esophagitis
ICD10CM,K22.0,Achalasia of cardia
ICD10CM,K22.1,Ulcer of esophagus
ICD10CM,K22.10,Ulcer of esophagus without bleeding
ICD10CM,K22.11,Ulcer of esophagus with bleeding
ICD10CM,K22.2,Esophageal obstruction
ICD10CM,K22.3,Perforation of esophagus
ICD10CM,K22.4,Dyskinesia of esophagus
ICD10CM,K22.5,"Diverticulum of esophagus, acquired"
ICD10CM,K22.6,Gastro-esophageal laceration-hemorrhage syndrome
ICD10CM,K22.7,Barrett's esophagus
ICD10CM,K22.70,Barrett's esophagus without dysplasia
ICD10CM,K22.71,Barrett's esophagus with dysplasia
ICD10CM,K22.710,Barrett's esophagus with low grade dysplasia
ICD10CM,K22.711,Barrett's esophagus with high grade dysplasia
ICD10CM,K22.719,"Barrett's esophagus with dysplasia, unspecified"
ICD10CM,K22.8,Other specified diseases of esophagus
ICD10CM,K22.9,"Disease of esophagus, unspecified"
ICD10CM,K25.0,Acute gastric ulcer with hemorrhage
ICD10CM,K25.1,Acute gastric ulcer with perforation
ICD10CM,K25.2,Acute gastric ulcer with both hemorrhage and perforation
ICD10CM,K25.3,Acute gastric ulcer without hemorrhage or perforation
ICD10CM,K25.4,Chronic or unspecified gastric ulcer with hemorrhage
ICD10CM,K25.5,Chronic or unspecified gastric ulcer with perforation
ICD10CM,K25.6,Chronic or unspecified gastric ulcer with both hemorrhage and perforation
ICD10CM,K25.7,Chronic gastric ulcer without hemorrhage or perforation
ICD10CM,K25.9,"Gastric ulcer, unspecified as acute or chronic, without hemorrhage or perforation"
ICD10CM,K26.0,Acute duodenal ulcer with hemorrhage
ICD10CM,K26.1,Acute duodenal ulcer with perforation
ICD10CM,K26.2,Acute duodenal ulcer with both hemorrhage and perforation
ICD10CM,K26.3,Acute duodenal ulcer without hemorrhage or perforation
ICD10CM,K26.4,Chronic or unspecified duodenal ulcer with hemorrhage
ICD10CM,K26.5,Chronic or unspecified duodenal ulcer with perforation
ICD10CM,K26.6,Chronic or unspecified duodenal ulcer with both hemorrhage and perforation
ICD10CM,K26.7,Chronic duodenal ulcer without hemorrhage or perforation
ICD10CM,K26.9,"Duodenal ulcer, unspecified as acute or chronic, without hemorrhage or perforation"
ICD10CM,K27.0,"Acute peptic ulcer, site unspecified, with hemorrhage"
ICD10CM,K27.1,"Acute peptic ulcer, site unspecified, with perforation"
ICD10CM,K27.2,"Acute peptic ulcer, site unspecified, with both hemorrhage and perforation"
ICD10CM,K27.3,"Acute peptic ulcer, site unspecified, without hemorrhage or perforation"
ICD10CM,K27.4,"Chronic or unspecified peptic ulcer, site unspecified, with hemorrhage"
ICD10CM,K27.5,"Chronic or unspecified peptic ulcer, site unspecified, with perforation"
ICD10CM,K27.6,"Chronic or unspecified peptic ulcer, site unspecified, with both hemorrhage and perforation"
ICD10CM,K27.7,"Chronic peptic ulcer, site unspecified, without hemorrhage or perforation"
ICD10CM,K27.9,"Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation"
ICD10CM,K28.0,Acute gastrojejunal ulcer with hemorrhage
ICD10CM,K28.1,Acute gastrojejunal ulcer with perforation
ICD10CM,K28.2,Acute gastrojejunal ulcer with both hemorrhage and perforation
ICD10CM,K28.3,Acute gastrojejunal ulcer without hemorrhage or perforation
ICD10CM,K28.4,Chronic or unspecified gastrojejunal ulcer with hemorrhage
ICD10CM,K28.5,Chronic or unspecified gastrojejunal ulcer with perforation
ICD10CM,K28.6,Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation
ICD10CM,K28.7,Chronic gastrojejunal ulcer without hemorrhage or perforation
ICD10CM,K28.9,"Gastrojejunal ulcer, unspecified as acute or chronic, without hemorrhage or perforation"
ICD10CM,K29.0,Acute gastritis
ICD10CM,K29.00,Acute gastritis without bleeding
ICD10CM,K29.01,Acute gastritis with bleeding
ICD10CM,K29.2,Alcoholic gastritis
ICD10CM,K29.20,Alcoholic gastritis without bleeding
ICD10CM,K29.21,Alcoholic gastritis with bleeding
ICD10CM,K29.3,Chronic superficial gastritis
ICD10CM,K29.30,Chronic superficial gastritis without bleeding
ICD10CM,K29.31,Chronic superficial gastritis with bleeding
ICD10CM,K29.4,Chronic atrophic gastritis
ICD10CM,K29.40,Chronic atrophic gastritis without bleeding
ICD10CM,K29.41,Chronic atrophic gastritis with bleeding
ICD10CM,K29.5,Unspecified chronic gastritis
ICD10CM,K29.50,Unspecified chronic gastritis without bleeding
ICD10CM,K29.51,Unspecified chronic gastritis with bleeding
ICD10CM,K29.6,Other gastritis
ICD10CM,K29.60,Other gastritis without bleeding
ICD10CM,K29.61,Other gastritis with bleeding
ICD10CM,K29.7,"Gastritis, unspecified"
ICD10CM,K29.70,"Gastritis, unspecified, without bleeding"
ICD10CM,K29.71,"Gastritis, unspecified, with bleeding"
ICD10CM,K29.8,Duodenitis
ICD10CM,K29.80,Duodenitis without bleeding
ICD10CM,K29.81,Duodenitis with bleeding
ICD10CM,K29.9,"Gastroduodenitis, unspecified"
ICD10CM,K29.90,"Gastroduodenitis, unspecified, without bleeding"
ICD10CM,K29.91,"Gastroduodenitis, unspecified, with bleeding"
ICD10CM,K31.0,Acute dilatation of stomach
ICD10CM,K31.1,Adult hypertrophic pyloric stenosis
ICD10CM,K31.2,Hourglass stricture and stenosis of stomach
ICD10CM,K31.3,"Pylorospasm, not elsewhere classified"
ICD10CM,K31.4,Gastric diverticulum
ICD10CM,K31.5,Obstruction of duodenum
ICD10CM,K31.6,Fistula of stomach and duodenum
ICD10CM,K31.7,Polyp of stomach and duodenum
ICD10CM,K31.8,Other specified diseases of stomach and duodenum
ICD10CM,K31.81,Angiodysplasia of stomach and duodenum
ICD10CM,K31.811,Angiodysplasia of stomach and duodenum with bleeding
ICD10CM,K31.819,Angiodysplasia of stomach and duodenum without bleeding
ICD10CM,K31.82,Dieulafoy lesion (hemorrhagic) of stomach and duodenum
ICD10CM,K31.83,Achlorhydria
ICD10CM,K31.84,Gastroparesis
ICD10CM,K31.89,Other diseases of stomach and duodenum
ICD10CM,K31.9,"Disease of stomach and duodenum, unspecified"
ICD10CM,K35.2,Acute appendicitis with generalized peritonitis
ICD10CM,K35.20,"Acute appendicitis with generalized peritonitis, without abscess"
ICD10CM,K35.21,"Acute appendicitis with generalized peritonitis, with abscess"
ICD10CM,K35.3,Acute appendicitis with localized peritonitis
ICD10CM,K35.30,"Acute appendicitis with localized peritonitis, without perforation or gangrene"
ICD10CM,K35.31,"Acute appendicitis with localized peritonitis and gangrene, without perforation"
ICD10CM,K35.32,"Acute appendicitis with perforation and localized peritonitis, without abscess"
ICD10CM,K35.33,"Acute appendicitis with perforation and localized peritonitis, with abscess"
ICD10CM,K35.8,Other and unspecified acute appendicitis
ICD10CM,K35.80,Unspecified acute appendicitis
ICD10CM,K35.89,Other acute appendicitis
ICD10CM,K35.890,Other acute appendicitis without perforation or gangrene
ICD10CM,K35.891,"Other acute appendicitis without perforation, with gangrene"
ICD10CM,K38.0,Hyperplasia of appendix
ICD10CM,K38.1,Appendicular concretions
ICD10CM,K38.2,Diverticulum of appendix
ICD10CM,K38.3,Fistula of appendix
ICD10CM,K38.8,Other specified diseases of appendix
ICD10CM,K38.9,"Disease of appendix, unspecified"
ICD10CM,K40.0,"Bilateral inguinal hernia, with obstruction, without gangrene"
ICD10CM,K40.00,"Bilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent"
ICD10CM,K40.01,"Bilateral inguinal hernia, with obstruction, without gangrene, recurrent"
ICD10CM,K40.1,"Bilateral inguinal hernia, with gangrene"
ICD10CM,K40.10,"Bilateral inguinal hernia, with gangrene, not specified as recurrent"
ICD10CM,K40.11,"Bilateral inguinal hernia, with gangrene, recurrent"
ICD10CM,K40.2,"Bilateral inguinal hernia, without obstruction or gangrene"
ICD10CM,K40.20,"Bilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent"
ICD10CM,K40.21,"Bilateral inguinal hernia, without obstruction or gangrene, recurrent"
ICD10CM,K40.3,"Unilateral inguinal hernia, with obstruction, without gangrene"
ICD10CM,K40.30,"Unilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent"
ICD10CM,K40.31,"Unilateral inguinal hernia, with obstruction, without gangrene, recurrent"
ICD10CM,K40.4,"Unilateral inguinal hernia, with gangrene"
ICD10CM,K40.40,"Unilateral inguinal hernia, with gangrene, not specified as recurrent"
ICD10CM,K40.41,"Unilateral inguinal hernia, with gangrene, recurrent"
ICD10CM,K40.9,"Unilateral inguinal hernia, without obstruction or gangrene"
ICD10CM,K40.90,"Unilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent"
ICD10CM,K40.91,"Unilateral inguinal hernia, without obstruction or gangrene, recurrent"
ICD10CM,K41.0,"Bilateral femoral hernia, with obstruction, without gangrene"
ICD10CM,K41.00,"Bilateral femoral hernia, with obstruction, without gangrene, not specified as recurrent"
ICD10CM,K41.01,"Bilateral femoral hernia, with obstruction, without gangrene, recurrent"
ICD10CM,K41.1,"Bilateral femoral hernia, with gangrene"
ICD10CM,K41.10,"Bilateral femoral hernia, with gangrene, not specified as recurrent"
ICD10CM,K41.11,"Bilateral femoral hernia, with gangrene, recurrent"
