CodeSystem,ConceptCode,ConceptName
ICD10CM,N03.7,Chronic nephritic syndrome with diffuse crescentic glomerulonephritis
ICD10CM,N03.8,Chronic nephritic syndrome with other morphologic changes
ICD10CM,N03.9,Chronic nephritic syndrome with unspecified morphologic changes
ICD10CM,N04.0,Nephrotic syndrome with minor glomerular abnormality
ICD10CM,N04.1,Nephrotic syndrome with focal and segmental glomerular lesions
ICD10CM,N04.2,Nephrotic syndrome with diffuse membranous glomerulonephritis
ICD10CM,N04.3,Nephrotic syndrome with diffuse mesangial proliferative glomerulonephritis
ICD10CM,N04.4,Nephrotic syndrome with diffuse endocapillary proliferative glomerulonephritis
ICD10CM,N04.5,Nephrotic syndrome with diffuse mesangiocapillary glomerulonephritis
ICD10CM,N04.6,Nephrotic syndrome with dense deposit disease
ICD10CM,N04.7,Nephrotic syndrome with diffuse crescentic glomerulonephritis
ICD10CM,N04.8,Nephrotic syndrome with other morphologic changes
ICD10CM,N04.9,Nephrotic syndrome with unspecified morphologic changes
ICD10CM,N05.0,Unspecified nephritic syndrome with minor glomerular abnormality
ICD10CM,N05.1,Unspecified nephritic syndrome with focal and segmental glomerular lesions
ICD10CM,N05.2,Unspecified nephritic syndrome with diffuse membranous glomerulonephritis
ICD10CM,N05.3,Unspecified nephritic syndrome with diffuse mesangial proliferative glomerulonephritis
ICD10CM,N05.4,Unspecified nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis
ICD10CM,N05.5,Unspecified nephritic syndrome with diffuse mesangiocapillary glomerulonephritis
ICD10CM,N05.6,Unspecified nephritic syndrome with dense deposit disease
ICD10CM,N05.7,Unspecified nephritic syndrome with diffuse crescentic glomerulonephritis
ICD10CM,N05.8,Unspecified nephritic syndrome with other morphologic changes
ICD10CM,N05.9,Unspecified nephritic syndrome with unspecified morphologic changes
ICD10CM,N07.0,"Hereditary nephropathy, not elsewhere classified with minor glomerular abnormality"
ICD10CM,N07.1,"Hereditary nephropathy, not elsewhere classified with focal and segmental glomerular lesions"
ICD10CM,N07.2,"Hereditary nephropathy, not elsewhere classified with diffuse membranous glomerulonephritis"
ICD10CM,N07.3,"Hereditary nephropathy, not elsewhere classified with diffuse mesangial proliferative glomerulonephritis"
ICD10CM,N07.4,"Hereditary nephropathy, not elsewhere classified with diffuse endocapillary proliferative glomerulonephritis"
ICD10CM,N07.5,"Hereditary nephropathy, not elsewhere classified with diffuse mesangiocapillary glomerulonephritis"
ICD10CM,N07.6,"Hereditary nephropathy, not elsewhere classified with dense deposit disease"
ICD10CM,N07.7,"Hereditary nephropathy, not elsewhere classified with diffuse crescentic glomerulonephritis"
ICD10CM,N07.8,"Hereditary nephropathy, not elsewhere classified with other morphologic lesions"
ICD10CM,N07.9,"Hereditary nephropathy, not elsewhere classified with unspecified morphologic lesions"
ICD10CM,N18.1,"Chronic kidney disease, stage 1"
ICD10CM,N18.2,"Chronic kidney disease, stage 2 (mild)"
ICD10CM,N18.3,"Chronic kidney disease, stage 3 (moderate)"
ICD10CM,N18.4,"Chronic kidney disease, stage 4 (severe)"
ICD10CM,N18.5,"Chronic kidney disease, stage 5"
ICD10CM,N18.6,End stage renal disease
ICD10CM,N18.9,"Chronic kidney disease, unspecified"
ICD10CM,O26.831,"Pregnancy related renal disease, first trimester"
ICD10CM,O26.832,"Pregnancy related renal disease, second trimester"
ICD10CM,O26.833,"Pregnancy related renal disease, third trimester"
ICD10CM,O26.839,"Pregnancy related renal disease, unspecified trimester"
ICD10CM,N03.A,Chronic nephritic syndrome with C3 glomerulonephritis
ICD10CM,N04.A,Nephrotic syndrome with C3 glomerulonephritis
ICD10CM,N05.A,Unspecified nephritic syndrome with C3 glomerulonephritis
ICD10CM,N07.A,"Hereditary nephropathy, not elsewhere classified with C3 glomerulonephritis"
ICD10CM,N18.30,"Chronic kidney disease, stage 3 unspecified"
ICD10CM,N18.31,"Chronic kidney disease, stage 3a"
ICD10CM,N18.32,"Chronic kidney disease, stage 3b"
ICD9CM,403,Hypertensive chronic kidney disease
ICD9CM,404,Hypertensive heart and chronic kidney disease
ICD9CM,581,Nephrotic syndrome
ICD9CM,582,Chronic glomerulonephritis
ICD9CM,583,"Nephritis and nephropathy, not specified as acute or chronic"
ICD9CM,585,Chronic kidney disease (CKD)
ICD9CM,587,"Renal sclerosis, unspecified"
ICD9CM,588,Disorders resulting from impaired renal function
ICD9CM,646.2,"Unspecified renal disease in pregnancy, without mention of hypertension"
ICD9CM,V13.03,"Personal history, nephrotic syndrome"
SNOMED CT,7724006,Nephritic syndrome
SNOMED CT,16726004,Renal osteodystrophy
SNOMED CT,19034001,Hyperparathyroidism due to renal insufficiency
SNOMED CT,32916005,Nephrosclerosis
SNOMED CT,90708001,Disorder of kidney
SNOMED CT,111395007,Nephrogenic diabetes insipidus
SNOMED CT,8501000119104,Hypertensive heart and chronic kidney disease
SNOMED CT,104931000119100,Chronic kidney disease due to hypertension
SNOMED CT,367591000119105,Hereditary nephropathy
SNOMED CT,709044004,Chronic kidney disease
SNOMED CT,197663003,Impaired renal function disorder
SNOMED CT,197679002,Glomerular disease
SNOMED CT,197707007,Chronic nephritic syndrome
SNOMED CT,236379002,Chronic obstructive pyelonephritis
SNOMED CT,52254009,Nephrosis
SNOMED CT,60926001,Chronic tubulointerstitial nephritis
SNOMED CT,1187124004,Apolipoprotein A-IV amyloidosis
SNOMED CT,1177174007,Acute kidney injury following administration of contrast media
SNOMED CT,1187460003,Unilateral multicystic renal dysplasia
SNOMED CT,1216942009,"Cerebral ventriculomegaly, cystic kidney disease"
SNOMED CT,1220648003,Complete induced termination of pregnancy complicated by renal failure
SNOMED CT,1220586000,Incomplete induced termination of pregnancy complicated by renal failure
SNOMED CT,145781000119106,Infection of transplanted kidney
SNOMED CT,1208934006,Sagliker syndrome
SNOMED CT,1208341008,Severe oculo-renal-cerebellar syndrome
SNOMED CT,1162265009,Acute exudative glomerulonephritis
SNOMED CT,11801451000119106,Left kidney traumatic injury
SNOMED CT,1187557007,Glomerular disorder due to amyloidosis
SNOMED CT,1163491000,Glomerular disorder due to infection caused by Schistosoma
SNOMED CT,1187554000,Glomerular disorder due to neuropathic heredofamilial amyloidosis
SNOMED CT,1187555004,Glomerular disorder due to organ-limited amyloidosis
SNOMED CT,1187553006,Glomerular disorder due to secondary systemic amyloidosis
SNOMED CT,1163484003,Glomerular disorder due to Strongyloides infection
SNOMED CT,1187507004,Immunoglobulin G4 related kidney disease
SNOMED CT,1187546002,Renal tubulo-interstitial disorder due to cystinosis
SNOMED CT,11801411000119105,Right kidney traumatic injury
SNOMED CT,1169358003,MARCH syndrome
SNOMED CT,1187464007,Clear cell sarcoma of kidney
SNOMED CT,1162266005,Exudative glomerulonephritis
SNOMED CT,1187040004,Familial steroid-resistant nephrotic syndrome with adrenal insufficiency
SNOMED CT,1426004,Necrotizing glomerulonephritis
SNOMED CT,1474004,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth
SNOMED CT,1592005,Failed attempted termination of pregnancy with uremia
SNOMED CT,3321001,Renal abscess
SNOMED CT,3704008,Diffuse endocapillary proliferative glomerulonephritis
SNOMED CT,193003,Benign hypertensive renal disease
SNOMED CT,290006,Melnick-Fraser syndrome
SNOMED CT,3999002,Acute pyelitis without renal medullary necrosis
SNOMED CT,4390004,Lithium nephropathy
SNOMED CT,4451004,Illegal termination of pregnancy with renal tubular necrosis
SNOMED CT,4495005,Congenital hypertrophy of ureteric valve
SNOMED CT,4576001,Legal termination of pregnancy complicated by renal failure
SNOMED CT,4676006,"SLE glomerulonephritis syndrome, WHO class II"
SNOMED CT,5397007,Congenital anomaly of renal pelvis
SNOMED CT,7448003,Acute pyonephrosis with renal medullary necrosis
SNOMED CT,7703001,Renal tubular defect
SNOMED CT,7725007,Radiation nephritis
SNOMED CT,8199003,Focal embolic nephritis syndrome
SNOMED CT,8468007,Legal termination of pregnancy with uremia
SNOMED CT,8996006,Illegal termination of pregnancy complicated by renal failure
SNOMED CT,9264002,Laceration of kidney with open wound into abdominal cavity
SNOMED CT,9298006,Hematoma of kidney without rupture of capsule AND without open wound into abdominal cavity
SNOMED CT,9918001,Mobile kidney
SNOMED CT,11013005,"SLE glomerulonephritis syndrome, WHO class VI"
SNOMED CT,11480007,Idiopathic granulomatous interstitial nephropathy
SNOMED CT,11659006,Uremic neuropathy
SNOMED CT,12897005,Congenital stricture of ureteropelvic junction
SNOMED CT,13335004,Sclerosing glomerulonephritis
SNOMED CT,13530005,Congenital lobulation of kidney
SNOMED CT,13886001,Sickle cell nephropathy
SNOMED CT,14178006,Double renal pelvis
SNOMED CT,14343001,Acute pyelitis with renal medullary necrosis
SNOMED CT,14669001,Acute renal failure syndrome
SNOMED CT,14973001,Renal sclerosis with hypertension
SNOMED CT,15123008,Familial amyloid nephropathy with urticaria AND deafness
SNOMED CT,16297002,Congenital hydronephrosis
SNOMED CT,16507009,Ectopic kidney
SNOMED CT,16652001,Fabry's disease
SNOMED CT,16751003,Acute tubulointerstitial nephritis associated with systemic infection
SNOMED CT,16756008,Albuminuria in pregnancy without hypertension
SNOMED CT,17121006,Mumps nephritis
SNOMED CT,17380002,Failed attempted termination of pregnancy with acute renal failure
SNOMED CT,17901006,Primary hyperoxaluria
SNOMED CT,18417009,Oligomeganephronic hypoplasia of kidney
SNOMED CT,19351000,Acute glomerulonephritis
SNOMED CT,20341008,Injury of kidney without open wound into abdominal cavity
SNOMED CT,20483002,Legal termination of pregnancy with renal tubular necrosis
SNOMED CT,20917003,Chronic glomerulonephritis
SNOMED CT,21764004,Renal carnitine transport defect
SNOMED CT,21952001,"Cystinuria, type 2"
SNOMED CT,22011005,"Hartnup disorder, renal type"
SNOMED CT,22352007,Acute bacterial tubulointerstitial nephritis
SNOMED CT,22702000,Glomerulitis
SNOMED CT,22846003,Hepatorenal syndrome following delivery
SNOMED CT,22966008,Hypertensive heart AND renal disease complicating AND/OR reason for care during pregnancy
SNOMED CT,23697004,Crush syndrome
SNOMED CT,23754003,Calculous pyelonephritis
SNOMED CT,24790002,Proximal renal tubular acidosis
SNOMED CT,25646005,Isolated cystinuria
SNOMED CT,25765006,Neonatal iminoglycinuria
SNOMED CT,25821008,Focal glomerular sclerosis
SNOMED CT,26121002,Balkan nephropathy
SNOMED CT,26235008,Renal tubular necrosis following molar AND/OR ectopic pregnancy
SNOMED CT,26367008,Radiographic contrast agent nephropathy
SNOMED CT,27174002,Pyelitis
SNOMED CT,27810000,Acute viral tubulointerstitial nephritis
SNOMED CT,28196006,Uremia following molar AND/OR ectopic pregnancy
SNOMED CT,28637003,Acute tubulointerstitial nephritis
SNOMED CT,28770003,"Polycystic kidney disease, infantile type"
SNOMED CT,29908007,Oliguria following molar AND/OR ectopic pregnancy
SNOMED CT,30124006,Rupture of kidney
SNOMED CT,30275001,Accessory kidney
SNOMED CT,30295007,"Renal glucosuria, type B"
SNOMED CT,31005002,Hepatorenal syndrome due to a procedure
SNOMED CT,31881008,Cardiovascular renal disease
SNOMED CT,32093003,Acute drug-induced tubulointerstitial nephritis
SNOMED CT,32278006,Myeloma kidney
SNOMED CT,32659003,Congenital hypoplasia of kidney
SNOMED CT,32801008,Acute pyelitis
SNOMED CT,33561005,Illegal termination of pregnancy with acute renal failure
SNOMED CT,33763006,Hypercalcemic nephropathy
SNOMED CT,34165000,Gestational proteinuria
SNOMED CT,80902009,Neutral 1 amino acid transport defect
SNOMED CT,81363003,Malignant arteriolar nephrosclerosis
SNOMED CT,81475007,Acquired nephrogenic diabetes insipidus
SNOMED CT,81896006,Dysmorphic sialidosis with renal involvement
SNOMED CT,81986001,Renal secondary osteodystrophia fibrosa
SNOMED CT,82112005,Idiopathic chronic tubulointerstitial nephritis
SNOMED CT,82525005,Multiple congenital cysts of kidney
SNOMED CT,83563007,Renal hemosiderosis
SNOMED CT,83850008,Uremic acidosis
SNOMED CT,83866005,Focal AND segmental proliferative glomerulonephritis
SNOMED CT,83923004,Familial interstitial nephritis
SNOMED CT,84121007,Iminoglycinuria
SNOMED CT,85020001,Cystinuria
SNOMED CT,85487008,Renal phosphaturia
SNOMED CT,85495007,Acute pyonephrosis without renal medullary necrosis
SNOMED CT,85901000,Dilatation of calyx without dilatation of pelvis and ureter
SNOMED CT,86234004,Hypertensive heart AND renal disease
SNOMED CT,86249007,Obstructive nephropathy
SNOMED CT,86463003,Solitary multilocular renal cyst
SNOMED CT,88102009,Nodular renal blastema
SNOMED CT,88380005,Acute milk alkali syndrome
SNOMED CT,88531004,Hypertrophy of kidney
SNOMED CT,89637003,Pyelitis glandularis
SNOMED CT,90241004,Papillary necrosis
SNOMED CT,90493000,Arteriolar nephrosclerosis
SNOMED CT,90688005,Chronic renal failure
SNOMED CT,91003006,Salt-losing nephropathy
SNOMED CT,91195006,Acute fungal tubulointerstitial nephritis
SNOMED CT,92165001,Benign neoplasm of kidney
SNOMED CT,92319008,Benign neoplasm of renal pelvis
SNOMED CT,92624000,Carcinoma in situ of kidney
SNOMED CT,92697000,Carcinoma in situ of renal pelvis
SNOMED CT,92921005,Congenital abnormal shape of kidney
SNOMED CT,92975004,Congenital absence of renal papilla
SNOMED CT,93290000,Congenital hypoplasia of renal pelvis
SNOMED CT,93425004,Discoloration of kidney
SNOMED CT,93849006,Primary malignant neoplasm of kidney
SNOMED CT,93985007,Primary malignant neoplasm of renal pelvis
SNOMED CT,94360002,Metastatic malignant neoplasm of kidney
SNOMED CT,94514000,Metastatic malignant neoplasm of renal pelvis
SNOMED CT,94889006,Neoplasm of uncertain behavior of kidney
SNOMED CT,95025009,Neoplasm of uncertain behavior of renal pelvis
SNOMED CT,95568003,Renal tubular disorder
SNOMED CT,95570007,Kidney stone
SNOMED CT,95571006,Hemorrhage of kidney
SNOMED CT,95575002,Obstruction of pelviureteric junction
SNOMED CT,95577005,Renal interstitial fibrosis
SNOMED CT,95581005,Bilateral hydronephrosis
SNOMED CT,95582003,Kidney crystallization
SNOMED CT,102803006,Absence of renin secretion
SNOMED CT,105999006,Acquired renal cystic disease
SNOMED CT,106000008,Metabolic renal disease
SNOMED CT,109477002,Enamel-renal syndrome
SNOMED CT,111403005,Lipomatosis renis
SNOMED CT,111406002,Diffuse mesangial sclerosis
SNOMED CT,111407006,Hemolytic uremic syndrome
SNOMED CT,112066009,Absent renal function
SNOMED CT,118951003,Drug-induced nephrogenic diabetes insipidus
SNOMED CT,123609007,Subacute glomerulonephritis
SNOMED CT,123610002,Healed glomerulonephritis
SNOMED CT,123612005,Healed pyelonephritis
SNOMED CT,123752003,Immune-complex glomerulonephritis
SNOMED CT,123753008,Nephrotoxic serum nephritis
SNOMED CT,124147007,Deficiency of xanthine oxidase
SNOMED CT,126880001,Neoplasm of kidney
SNOMED CT,126881002,Neoplasm of renal pelvis
SNOMED CT,127013003,Disorder of kidney due to diabetes mellitus
SNOMED CT,129128006,Infectious disorder of kidney
SNOMED CT,1079531000119106,Metastatic malignant neoplasm to left kidney
SNOMED CT,1079541000119102,Metastatic malignant neoplasm to right kidney
SNOMED CT,1080561000119103,Primary leiomyosarcoma of left kidney
SNOMED CT,1080611000119100,Primary leiomyosarcoma of right kidney
SNOMED CT,1137561000,Congenital megacalycosis
SNOMED CT,1142048002,Persistent gestational proteinuria
SNOMED CT,1142097006,Intermittent gestational proteinuria
SNOMED CT,1144897006,Chronic tubulointerstitial nephritis due to metabolic disease
SNOMED CT,1144899009,Chronic tubulointerstitial nephritis due to neoplastic disease
SNOMED CT,1144903002,Chronic tubulointerstitial nephritis due to ischemia
SNOMED CT,1144909003,Chronic tubulo-interstitial nephritis due to connective tissue disorder
SNOMED CT,1144941009,Chronic tubulointerstitial nephritis following renal transplantation
SNOMED CT,1144960002,Acute tubular necrosis due to mixed ischemic and toxic causes
SNOMED CT,1144961003,Acute tubular necrosis caused by toxin
SNOMED CT,1144972008,Acute tubulo-interstitial nephritis due to immunological disorder
SNOMED CT,1144973003,Renal disorder due to systemic lupus erythematosus
SNOMED CT,1144975005,Glomerular disorder due to thrombotic thrombocytopenic purpura
SNOMED CT,1144979004,Glomerular disorder due to hemolytic uremic syndrome
SNOMED CT,1148846008,Mixed epithelial and stromal benign neoplasm of kidney
SNOMED CT,1148852009,Malignant cystic nephroma
SNOMED CT,1148867008,Glomerular disease due to mitochondrial cytopathy
SNOMED CT,1148869006,Glomerular disease due to neoplastic disease
SNOMED CT,1148871006,Glomerular disease due to Finnish type congenital nephrotic syndrome
SNOMED CT,1148873009,Glomerular disease due to hematological disease
SNOMED CT,1148876001,Glomerular disease due to familial hematuria
SNOMED CT,1148881005,Glomerular disease due to diffuse mesangial sclerosis
SNOMED CT,1148882003,Glomerular disease due to familial disease
SNOMED CT,1148883008,Glomerular disease due to coagulation disorder
SNOMED CT,1148884002,Glomerular disease due to complement system disorder
SNOMED CT,1148885001,Glomerular disease due to action myoclonus renal failure syndrome
SNOMED CT,1148887009,Glomerular disease due to Alport syndrome
SNOMED CT,1148888004,Nodular glomerulosclerosis due to heavy chain deposition disease
SNOMED CT,1148903009,Secondary glomerular disease
SNOMED CT,1148908000,Acquired hydronephrosis due to ureteral orifice obstruction
SNOMED CT,1148909008,Acquired hydronephrosis due to ureteral obstruction
SNOMED CT,1148915008,Glomerular disease due to thin basement membrane nephropathy
SNOMED CT,1148919002,Glomerular disease due to double heterozygous sickling disorder
SNOMED CT,1148921007,Glomerular disorder due to sickle cell trait
SNOMED CT,1148923005,Idiopathic nodular glomerulosclerosis
SNOMED CT,1148931000,Cystic renal cell carcinoma of kidney
SNOMED CT,1148933002,Congenital hydronephrosis due to ureteral orifice obstruction
SNOMED CT,1148935009,Cystic partially differentiated nephroblastoma of kidney
SNOMED CT,1148937001,Congenital hydronephrosis due to bladder obstruction
SNOMED CT,1148939003,Congenital hydronephrosis due to ureteral obstruction
SNOMED CT,1155732005,Cystic dysplasia of kidney
SNOMED CT,1157178009,Compression of parenchyma of kidney
SNOMED CT,12246481000119106,Bilateral metastatic malignant neoplasm to kidneys
SNOMED CT,15957661000119104,Bilateral benign neoplasm of kidneys
SNOMED CT,15958021000119103,Primary sarcoma of left kidney
SNOMED CT,15958101000119106,Primary sarcoma of right kidney
SNOMED CT,15958181000119103,Metastatic adenocarcinoma to bilateral kidneys
SNOMED CT,15958221000119106,Metastatic adenocarcinoma to left kidney
SNOMED CT,15958261000119101,Metastatic adenocarcinoma to right kidney
SNOMED CT,15958301000119109,Metastatic squamous cell carcinoma to right kidney
SNOMED CT,15958381000119101,Metastatic squamous cell carcinoma to left kidney
SNOMED CT,15958661000119103,Metastatic malignant melanoma to left kidney
SNOMED CT,15958701000119105,Bilateral metastatic malignant melanoma to kidneys
SNOMED CT,15958741000119107,Metastatic malignant melanoma to right kidney
SNOMED CT,15959261000119108,Bilateral neoplasm of uncertain behavior of kidneys
SNOMED CT,16067811000119101,Benign carcinoid tumor of left kidney
SNOMED CT,16067851000119100,Benign carcinoid tumor of right kidney
SNOMED CT,16697291000119100,Bilateral neoplasm of kidneys
SNOMED CT,352961000119103,Primary malignant neoplasm of right renal pelvis
SNOMED CT,353111000119108,Primary malignant neoplasm of left renal pelvis
SNOMED CT,763101411000119100,Primary renal cell carcinoma of left kidney
SNOMED CT,894171571000119107,Primary renal cell carcinoma of right kidney
SNOMED CT,788613004,Anti-glomerular basement membrane disease
SNOMED CT,789660001,Atypical hemolytic uremic syndrome
SNOMED CT,792925006,Armanni-Ebstein kidney
SNOMED CT,792926007,Armanni-Ebstein kidney due to diabetes mellitus
SNOMED CT,816069008,Glomerular fibrosis
SNOMED CT,818952002,Fibronectin glomerulopathy
SNOMED CT,829971006,Non-amyloid monoclonal immunoglobulin deposition disease
SNOMED CT,833291009,Calcium oxalate calculus of kidney
SNOMED CT,833293007,Cystine calculus of kidney
SNOMED CT,836486002,Lymphomatous infiltrate of kidney
SNOMED CT,838353009,Acute pyelonephritis caused by bacterium
SNOMED CT,840638005,Phosphate staghorn calculus
SNOMED CT,860892003,Glomerular disease due to infectious disease
SNOMED CT,860893008,Glomerular disease due to parasitic disease
SNOMED CT,870589006,Acute kidney injury due to COVID-19
SNOMED CT,711000119100,Chronic kidney disease stage 5 due to type 2 diabetes mellitus
SNOMED CT,721000119107,Chronic kidney disease stage 4 due to type 2 diabetes mellitus
SNOMED CT,731000119105,Chronic kidney disease stage 3 due to type 2 diabetes mellitus
SNOMED CT,741000119101,Chronic kidney disease stage 2 due to type 2 diabetes mellitus
SNOMED CT,751000119104,Chronic kidney disease stage 1 due to type 2 diabetes mellitus
SNOMED CT,771000119108,Chronic kidney disease due to type 2 diabetes mellitus
SNOMED CT,1801000119106,"Anemia, pre-end stage renal disease on erythropoietin protocol"
SNOMED CT,4181000119109,Obstructive pyelonephritis
SNOMED CT,5941000119101,Congenital single renal cyst
SNOMED CT,7011000119105,Exudative nephritis
SNOMED CT,15781000119107,Hypertensive heart AND chronic kidney disease with congestive heart failure
SNOMED CT,15911000119103,Primary tubulointerstitial nephritis
SNOMED CT,18521000119106,Microalbuminuria due to type 1 diabetes mellitus
SNOMED CT,28191000119109,Chronic nephritic syndrome with membranous glomerulonephritis
SNOMED CT,40371000119105,Acute nephritis due to another disorder
SNOMED CT,40391000119106,Secondary chronic nephritis
SNOMED CT,42231000009109,Bacterial nephritis
SNOMED CT,50411000119108,Secondary tubulointerstitial nephritis
SNOMED CT,71421000119105,Hypertension in chronic kidney disease due to type 2 diabetes mellitus
SNOMED CT,71441000119104,Nephrotic syndrome due to type 2 diabetes mellitus
SNOMED CT,71701000119105,Hypertension in chronic kidney disease due to type 1 diabetes mellitus
SNOMED CT,71721000119101,Nephrotic syndrome due to type 1 diabetes mellitus
SNOMED CT,74011000119107,Renal anasarca
SNOMED CT,76401000119105,Congenital anomaly of ureter and renal pelvis
SNOMED CT,85381000119105,Glomerulonephritis due to Henoch-Schönlein purpura
SNOMED CT,89681000119101,Glomerulonephritis co-occurrent and due to scleroderma
SNOMED CT,90721000119101,Chronic kidney disease stage 1 due to type 1 diabetes mellitus
SNOMED CT,90731000119103,Chronic kidney disease stage 2 due to type 1 diabetes mellitus
SNOMED CT,90741000119107,Chronic kidney disease stage 3 due to type 1 diabetes mellitus
SNOMED CT,90751000119109,Chronic kidney disease stage 4 due to type 1 diabetes mellitus
SNOMED CT,90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus
SNOMED CT,90771000119100,End stage renal disease on dialysis due to type 1 diabetes mellitus
SNOMED CT,90781000119102,Microalbuminuria due to type 2 diabetes mellitus
SNOMED CT,90791000119104,End stage renal disease on dialysis due to type 2 diabetes mellitus
SNOMED CT,90971000119103,Vasculitis with glomerulonephritis
SNOMED CT,94181000119108,Duplicated collecting system without obstruction
SNOMED CT,96441000119101,Chronic kidney disease due to type 1 diabetes mellitus
SNOMED CT,96701000119107,Hypertensive heart AND chronic kidney disease on dialysis
SNOMED CT,96711000119105,Hypertensive heart AND chronic kidney disease stage 5
SNOMED CT,96721000119103,Hypertensive heart AND chronic kidney disease stage 4
SNOMED CT,96731000119100,Hypertensive heart AND chronic kidney disease stage 3
SNOMED CT,96741000119109,Hypertensive heart AND chronic kidney disease stage 2
SNOMED CT,96751000119106,Hypertensive heart AND chronic kidney disease stage 1
SNOMED CT,98371000119102,Acquired complex renal cyst
SNOMED CT,101711000119105,Glomerulonephritis co-occurrent and due to antineutrophil cytoplasmic antibody positive vasculitis
SNOMED CT,106911000119102,Idiopathic glomerulonephritis
SNOMED CT,108101000119101,Malignant melanoma metastatic to kidney
SNOMED CT,108131000119108,Small cell carcinoma metastatic to kidney
SNOMED CT,108201000119105,Secondary undifferentiated large cell malignant neoplasm of kidney
SNOMED CT,108211000119108,Secondary adenocarcinoma of kidney
SNOMED CT,111411000119103,End stage renal disease due to hypertension
SNOMED CT,111631000119106,Congenital dilatation of renal pelvis
SNOMED CT,117681000119102,Chronic kidney disease stage 1 due to hypertension
SNOMED CT,118781000119108,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy
SNOMED CT,120241000119100,Glomerulonephritis due to hepatitis C
SNOMED CT,120261000119101,Benign hypertensive heart disease and chronic renal disease stage 5
SNOMED CT,126551000119103,Nephropathy due to secondary diabetes mellitus
SNOMED CT,127901000119107,Light chain nephropathy due to plasma cell dyscrasia
SNOMED CT,127911000119105,Light chain nephropathy due to multiple myeloma
SNOMED CT,127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus
SNOMED CT,128001000119105,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus
SNOMED CT,129151000119102,Chronic kidney disease stage 4 due to hypertension
SNOMED CT,129161000119100,Chronic kidney disease stage 5 due to hypertension
SNOMED CT,129171000119106,Chronic kidney disease stage 3 due to hypertension
SNOMED CT,129181000119109,Chronic kidney disease stage 2 due to hypertension
SNOMED CT,129561000119108,Prerenal renal failure
SNOMED CT,129721000119106,Acute renal failure on dialysis
SNOMED CT,130181000119100,Benign neuroendocrine tumor of kidney
SNOMED CT,140031000119103,Acute nontraumatic kidney injury
SNOMED CT,140101000119109,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus
SNOMED CT,140111000119107,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus
SNOMED CT,140121000119100,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus
