CodeSystem,ConceptCode,ConceptName
ICD10CM,M05.31,Rheumatoid heart disease with rheumatoid arthritis of shoulder
ICD10CM,M05.311,Rheumatoid heart disease with rheumatoid arthritis of right shoulder
ICD10CM,M05.312,Rheumatoid heart disease with rheumatoid arthritis of left shoulder
ICD10CM,M05.319,Rheumatoid heart disease with rheumatoid arthritis of unspecified shoulder
ICD10CM,M05.32,Rheumatoid heart disease with rheumatoid arthritis of elbow
ICD10CM,M05.321,Rheumatoid heart disease with rheumatoid arthritis of right elbow
ICD10CM,M05.322,Rheumatoid heart disease with rheumatoid arthritis of left elbow
ICD10CM,M05.329,Rheumatoid heart disease with rheumatoid arthritis of unspecified elbow
ICD10CM,M05.33,Rheumatoid heart disease with rheumatoid arthritis of wrist
ICD10CM,M05.331,Rheumatoid heart disease with rheumatoid arthritis of right wrist
ICD10CM,M05.332,Rheumatoid heart disease with rheumatoid arthritis of left wrist
ICD10CM,M05.339,Rheumatoid heart disease with rheumatoid arthritis of unspecified wrist
ICD10CM,M05.34,Rheumatoid heart disease with rheumatoid arthritis of hand
ICD10CM,M05.341,Rheumatoid heart disease with rheumatoid arthritis of right hand
ICD10CM,M05.342,Rheumatoid heart disease with rheumatoid arthritis of left hand
ICD10CM,M05.349,Rheumatoid heart disease with rheumatoid arthritis of unspecified hand
ICD10CM,M05.35,Rheumatoid heart disease with rheumatoid arthritis of hip
ICD10CM,M05.351,Rheumatoid heart disease with rheumatoid arthritis of right hip
ICD10CM,M05.352,Rheumatoid heart disease with rheumatoid arthritis of left hip
ICD10CM,M05.359,Rheumatoid heart disease with rheumatoid arthritis of unspecified hip
ICD10CM,M05.36,Rheumatoid heart disease with rheumatoid arthritis of knee
ICD10CM,M05.361,Rheumatoid heart disease with rheumatoid arthritis of right knee
ICD10CM,M05.362,Rheumatoid heart disease with rheumatoid arthritis of left knee
ICD10CM,M05.369,Rheumatoid heart disease with rheumatoid arthritis of unspecified knee
ICD10CM,M05.37,Rheumatoid heart disease with rheumatoid arthritis of ankle and foot
ICD10CM,M05.371,Rheumatoid heart disease with rheumatoid arthritis of right ankle and foot
ICD10CM,M05.372,Rheumatoid heart disease with rheumatoid arthritis of left ankle and foot
ICD10CM,M05.379,Rheumatoid heart disease with rheumatoid arthritis of unspecified ankle and foot
ICD10CM,M05.39,Rheumatoid heart disease with rheumatoid arthritis of multiple sites
ICD10CM,M05.4,Rheumatoid myopathy with rheumatoid arthritis
ICD10CM,M05.40,Rheumatoid myopathy with rheumatoid arthritis of unspecified site
ICD10CM,M05.41,Rheumatoid myopathy with rheumatoid arthritis of shoulder
ICD10CM,M05.411,Rheumatoid myopathy with rheumatoid arthritis of right shoulder
ICD10CM,M05.412,Rheumatoid myopathy with rheumatoid arthritis of left shoulder
ICD10CM,M05.419,Rheumatoid myopathy with rheumatoid arthritis of unspecified shoulder
ICD10CM,M05.42,Rheumatoid myopathy with rheumatoid arthritis of elbow
ICD10CM,M05.421,Rheumatoid myopathy with rheumatoid arthritis of right elbow
ICD10CM,M05.422,Rheumatoid myopathy with rheumatoid arthritis of left elbow
ICD10CM,M05.429,Rheumatoid myopathy with rheumatoid arthritis of unspecified elbow
ICD10CM,M05.43,Rheumatoid myopathy with rheumatoid arthritis of wrist
ICD10CM,M05.431,Rheumatoid myopathy with rheumatoid arthritis of right wrist
ICD10CM,M05.432,Rheumatoid myopathy with rheumatoid arthritis of left wrist
ICD10CM,M05.439,Rheumatoid myopathy with rheumatoid arthritis of unspecified wrist
ICD10CM,M05.44,Rheumatoid myopathy with rheumatoid arthritis of hand
ICD10CM,M05.441,Rheumatoid myopathy with rheumatoid arthritis of right hand
ICD10CM,M05.442,Rheumatoid myopathy with rheumatoid arthritis of left hand
ICD10CM,M05.449,Rheumatoid myopathy with rheumatoid arthritis of unspecified hand
ICD10CM,M05.45,Rheumatoid myopathy with rheumatoid arthritis of hip
ICD10CM,M05.451,Rheumatoid myopathy with rheumatoid arthritis of right hip
ICD10CM,M05.452,Rheumatoid myopathy with rheumatoid arthritis of left hip
ICD10CM,M05.459,Rheumatoid myopathy with rheumatoid arthritis of unspecified hip
ICD10CM,M05.46,Rheumatoid myopathy with rheumatoid arthritis of knee
ICD10CM,M05.461,Rheumatoid myopathy with rheumatoid arthritis of right knee
ICD10CM,M05.462,Rheumatoid myopathy with rheumatoid arthritis of left knee
ICD10CM,M05.469,Rheumatoid myopathy with rheumatoid arthritis of unspecified knee
ICD10CM,M05.47,Rheumatoid myopathy with rheumatoid arthritis of ankle and foot
ICD10CM,M05.471,Rheumatoid myopathy with rheumatoid arthritis of right ankle and foot
ICD10CM,M05.472,Rheumatoid myopathy with rheumatoid arthritis of left ankle and foot
ICD10CM,M05.479,Rheumatoid myopathy with rheumatoid arthritis of unspecified ankle and foot
ICD10CM,M05.49,Rheumatoid myopathy with rheumatoid arthritis of multiple sites
ICD10CM,M05.5,Rheumatoid polyneuropathy with rheumatoid arthritis
ICD10CM,M05.50,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified site
ICD10CM,M05.51,Rheumatoid polyneuropathy with rheumatoid arthritis of shoulder
ICD10CM,M05.511,Rheumatoid polyneuropathy with rheumatoid arthritis of right shoulder
ICD10CM,M05.512,Rheumatoid polyneuropathy with rheumatoid arthritis of left shoulder
ICD10CM,M05.519,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified shoulder
ICD10CM,M05.52,Rheumatoid polyneuropathy with rheumatoid arthritis of elbow
ICD10CM,M05.521,Rheumatoid polyneuropathy with rheumatoid arthritis of right elbow
ICD10CM,M05.522,Rheumatoid polyneuropathy with rheumatoid arthritis of left elbow
ICD10CM,M05.529,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified elbow
ICD10CM,M05.53,Rheumatoid polyneuropathy with rheumatoid arthritis of wrist
ICD10CM,M05.531,Rheumatoid polyneuropathy with rheumatoid arthritis of right wrist
ICD10CM,M05.532,Rheumatoid polyneuropathy with rheumatoid arthritis of left wrist
ICD10CM,M05.539,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified wrist
ICD10CM,M05.54,Rheumatoid polyneuropathy with rheumatoid arthritis of hand
ICD10CM,M05.541,Rheumatoid polyneuropathy with rheumatoid arthritis of right hand
ICD10CM,M05.542,Rheumatoid polyneuropathy with rheumatoid arthritis of left hand
ICD10CM,M05.549,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand
ICD10CM,M05.55,Rheumatoid polyneuropathy with rheumatoid arthritis of hip
ICD10CM,M05.551,Rheumatoid polyneuropathy with rheumatoid arthritis of right hip
ICD10CM,M05.552,Rheumatoid polyneuropathy with rheumatoid arthritis of left hip
ICD10CM,M05.559,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hip
ICD10CM,M05.56,Rheumatoid polyneuropathy with rheumatoid arthritis of knee
ICD10CM,M05.561,Rheumatoid polyneuropathy with rheumatoid arthritis of right knee
ICD10CM,M05.562,Rheumatoid polyneuropathy with rheumatoid arthritis of left knee
ICD10CM,M05.569,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified knee
ICD10CM,M05.57,Rheumatoid polyneuropathy with rheumatoid arthritis of ankle and foot
ICD10CM,M05.571,Rheumatoid polyneuropathy with rheumatoid arthritis of right ankle and foot
ICD10CM,M05.572,Rheumatoid polyneuropathy with rheumatoid arthritis of left ankle and foot
ICD10CM,M05.579,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified ankle and foot
ICD10CM,M05.59,Rheumatoid polyneuropathy with rheumatoid arthritis of multiple sites
ICD10CM,M05.6,Rheumatoid arthritis with involvement of other organs and systems
ICD10CM,M05.60,Rheumatoid arthritis of unspecified site with involvement of other organs and systems
ICD10CM,M05.61,Rheumatoid arthritis of shoulder with involvement of other organs and systems
ICD10CM,M05.611,Rheumatoid arthritis of right shoulder with involvement of other organs and systems
ICD10CM,M05.612,Rheumatoid arthritis of left shoulder with involvement of other organs and systems
ICD10CM,M05.619,Rheumatoid arthritis of unspecified shoulder with involvement of other organs and systems
ICD10CM,M05.62,Rheumatoid arthritis of elbow with involvement of other organs and systems
ICD10CM,M05.621,Rheumatoid arthritis of right elbow with involvement of other organs and systems
ICD10CM,M05.622,Rheumatoid arthritis of left elbow with involvement of other organs and systems
ICD10CM,M05.629,Rheumatoid arthritis of unspecified elbow with involvement of other organs and systems
ICD10CM,M05.63,Rheumatoid arthritis of wrist with involvement of other organs and systems
ICD10CM,M05.631,Rheumatoid arthritis of right wrist with involvement of other organs and systems
ICD10CM,M05.632,Rheumatoid arthritis of left wrist with involvement of other organs and systems
ICD10CM,M05.639,Rheumatoid arthritis of unspecified wrist with involvement of other organs and systems
ICD10CM,M05.64,Rheumatoid arthritis of hand with involvement of other organs and systems
ICD10CM,M05.641,Rheumatoid arthritis of right hand with involvement of other organs and systems
ICD10CM,M05.642,Rheumatoid arthritis of left hand with involvement of other organs and systems
ICD10CM,M05.649,Rheumatoid arthritis of unspecified hand with involvement of other organs and systems
ICD10CM,M05.65,Rheumatoid arthritis of hip with involvement of other organs and systems
ICD10CM,M05.651,Rheumatoid arthritis of right hip with involvement of other organs and systems
ICD10CM,M05.652,Rheumatoid arthritis of left hip with involvement of other organs and systems
ICD10CM,M05.659,Rheumatoid arthritis of unspecified hip with involvement of other organs and systems
ICD10CM,M05.66,Rheumatoid arthritis of knee with involvement of other organs and systems
ICD10CM,M05.661,Rheumatoid arthritis of right knee with involvement of other organs and systems
ICD10CM,M05.662,Rheumatoid arthritis of left knee with involvement of other organs and systems
ICD10CM,M05.669,Rheumatoid arthritis of unspecified knee with involvement of other organs and systems
ICD10CM,M05.67,Rheumatoid arthritis of ankle and foot with involvement of other organs and systems
ICD10CM,M05.671,Rheumatoid arthritis of right ankle and foot with involvement of other organs and systems
ICD10CM,M05.672,Rheumatoid arthritis of left ankle and foot with involvement of other organs and systems
ICD10CM,M05.679,Rheumatoid arthritis of unspecified ankle and foot with involvement of other organs and systems
ICD10CM,M05.69,Rheumatoid arthritis of multiple sites with involvement of other organs and systems
ICD10CM,M05.7,Rheumatoid arthritis with rheumatoid factor without organ or systems involvement
ICD10CM,M05.70,Rheumatoid arthritis with rheumatoid factor of unspecified site without organ or systems involvement
ICD10CM,M05.71,Rheumatoid arthritis with rheumatoid factor of shoulder without organ or systems involvement
ICD10CM,M05.711,Rheumatoid arthritis with rheumatoid factor of right shoulder without organ or systems involvement
ICD10CM,M05.712,Rheumatoid arthritis with rheumatoid factor of left shoulder without organ or systems involvement
ICD10CM,M05.719,Rheumatoid arthritis with rheumatoid factor of unspecified shoulder without organ or systems involvement
ICD10CM,M05.72,Rheumatoid arthritis with rheumatoid factor of elbow without organ or systems involvement
ICD10CM,M05.721,Rheumatoid arthritis with rheumatoid factor of right elbow without organ or systems involvement
ICD10CM,M05.722,Rheumatoid arthritis with rheumatoid factor of left elbow without organ or systems involvement
ICD10CM,M05.729,Rheumatoid arthritis with rheumatoid factor of unspecified elbow without organ or systems involvement
ICD10CM,M05.73,Rheumatoid arthritis with rheumatoid factor of wrist without organ or systems involvement
ICD10CM,M05.731,Rheumatoid arthritis with rheumatoid factor of right wrist without organ or systems involvement
ICD10CM,M05.732,Rheumatoid arthritis with rheumatoid factor of left wrist without organ or systems involvement
ICD10CM,M05.739,Rheumatoid arthritis with rheumatoid factor of unspecified wrist without organ or systems involvement
ICD10CM,M05.74,Rheumatoid arthritis with rheumatoid factor of hand without organ or systems involvement
ICD10CM,M05.741,Rheumatoid arthritis with rheumatoid factor of right hand without organ or systems involvement
ICD10CM,M05.742,Rheumatoid arthritis with rheumatoid factor of left hand without organ or systems involvement
ICD10CM,M05.749,Rheumatoid arthritis with rheumatoid factor of unspecified hand without organ or systems involvement
ICD10CM,M05.75,Rheumatoid arthritis with rheumatoid factor of hip without organ or systems involvement
ICD10CM,M05.751,Rheumatoid arthritis with rheumatoid factor of right hip without organ or systems involvement
ICD10CM,M05.752,Rheumatoid arthritis with rheumatoid factor of left hip without organ or systems involvement
ICD10CM,M05.759,Rheumatoid arthritis with rheumatoid factor of unspecified hip without organ or systems involvement
ICD10CM,M05.76,Rheumatoid arthritis with rheumatoid factor of knee without organ or systems involvement
ICD10CM,M05.761,Rheumatoid arthritis with rheumatoid factor of right knee without organ or systems involvement
ICD10CM,M05.762,Rheumatoid arthritis with rheumatoid factor of left knee without organ or systems involvement
ICD10CM,M05.769,Rheumatoid arthritis with rheumatoid factor of unspecified knee without organ or systems involvement
ICD10CM,M05.77,Rheumatoid arthritis with rheumatoid factor of ankle and foot without organ or systems involvement
ICD10CM,M05.771,Rheumatoid arthritis with rheumatoid factor of right ankle and foot without organ or systems involvement
ICD10CM,M05.772,Rheumatoid arthritis with rheumatoid factor of left ankle and foot without organ or systems involvement
ICD10CM,M05.779,Rheumatoid arthritis with rheumatoid factor of unspecified ankle and foot without organ or systems involvement
ICD10CM,M05.852,Other rheumatoid arthritis with rheumatoid factor of left hip
ICD10CM,M05.79,Rheumatoid arthritis with rheumatoid factor of multiple sites without organ or systems involvement
ICD10CM,M05.8,Other rheumatoid arthritis with rheumatoid factor
ICD10CM,M05.80,Other rheumatoid arthritis with rheumatoid factor of unspecified site
ICD10CM,M05.81,Other rheumatoid arthritis with rheumatoid factor of shoulder
ICD10CM,M05.811,Other rheumatoid arthritis with rheumatoid factor of right shoulder
ICD10CM,M05.812,Other rheumatoid arthritis with rheumatoid factor of left shoulder
ICD10CM,M05.819,Other rheumatoid arthritis with rheumatoid factor of unspecified shoulder
ICD10CM,M05.82,Other rheumatoid arthritis with rheumatoid factor of elbow
ICD10CM,M05.821,Other rheumatoid arthritis with rheumatoid factor of right elbow
ICD10CM,M05.822,Other rheumatoid arthritis with rheumatoid factor of left elbow
ICD10CM,M05.829,Other rheumatoid arthritis with rheumatoid factor of unspecified elbow
ICD10CM,M05.83,Other rheumatoid arthritis with rheumatoid factor of wrist
ICD10CM,M05.831,Other rheumatoid arthritis with rheumatoid factor of right wrist
ICD10CM,M05.832,Other rheumatoid arthritis with rheumatoid factor of left wrist
ICD10CM,M05.839,Other rheumatoid arthritis with rheumatoid factor of unspecified wrist
ICD10CM,M05.84,Other rheumatoid arthritis with rheumatoid factor of hand
ICD10CM,M05.841,Other rheumatoid arthritis with rheumatoid factor of right hand
ICD10CM,M05.842,Other rheumatoid arthritis with rheumatoid factor of left hand
ICD10CM,M05.849,Other rheumatoid arthritis with rheumatoid factor of unspecified hand
ICD10CM,M05.85,Other rheumatoid arthritis with rheumatoid factor of hip
ICD10CM,M05.851,Other rheumatoid arthritis with rheumatoid factor of right hip
ICD10CM,M05.859,Other rheumatoid arthritis with rheumatoid factor of unspecified hip
ICD10CM,M05.86,Other rheumatoid arthritis with rheumatoid factor of knee
ICD10CM,M05.861,Other rheumatoid arthritis with rheumatoid factor of right knee
ICD10CM,M05.862,Other rheumatoid arthritis with rheumatoid factor of left knee
ICD10CM,M05.869,Other rheumatoid arthritis with rheumatoid factor of unspecified knee
ICD10CM,M05.87,Other rheumatoid arthritis with rheumatoid factor of ankle and foot
ICD10CM,M05.871,Other rheumatoid arthritis with rheumatoid factor of right ankle and foot
ICD10CM,M05.872,Other rheumatoid arthritis with rheumatoid factor of left ankle and foot
ICD10CM,M05.879,Other rheumatoid arthritis with rheumatoid factor of unspecified ankle and foot
ICD10CM,M05.89,Other rheumatoid arthritis with rheumatoid factor of multiple sites
ICD10CM,M05.9,"Rheumatoid arthritis with rheumatoid factor, unspecified"
ICD10CM,M06.0,Rheumatoid arthritis without rheumatoid factor
ICD10CM,M06.00,"Rheumatoid arthritis without rheumatoid factor, unspecified site"
ICD10CM,M06.01,"Rheumatoid arthritis without rheumatoid factor, shoulder"
ICD10CM,M06.011,"Rheumatoid arthritis without rheumatoid factor, right shoulder"
ICD10CM,M06.012,"Rheumatoid arthritis without rheumatoid factor, left shoulder"
ICD10CM,M06.019,"Rheumatoid arthritis without rheumatoid factor, unspecified shoulder"
ICD10CM,M06.02,"Rheumatoid arthritis without rheumatoid factor, elbow"
ICD10CM,M06.021,"Rheumatoid arthritis without rheumatoid factor, right elbow"
ICD10CM,M06.022,"Rheumatoid arthritis without rheumatoid factor, left elbow"
ICD10CM,M06.029,"Rheumatoid arthritis without rheumatoid factor, unspecified elbow"
