CodeSystem,ConceptCode,ConceptName
ICD10CM,F10.280,Alcohol dependence with alcohol-induced anxiety disorder
ICD10CM,F10.281,Alcohol dependence with alcohol-induced sexual dysfunction
ICD10CM,F10.282,Alcohol dependence with alcohol-induced sleep disorder
ICD10CM,F10.288,Alcohol dependence with other alcohol-induced disorder
ICD10CM,F10.29,Alcohol dependence with unspecified alcohol-induced disorder
ICD10CM,F10.9,"Alcohol use, unspecified"
ICD10CM,F10.92,"Alcohol use, unspecified with intoxication"
ICD10CM,F10.920,"Alcohol use, unspecified with intoxication, uncomplicated"
ICD10CM,F10.921,"Alcohol use, unspecified with intoxication delirium"
ICD10CM,F10.929,"Alcohol use, unspecified with intoxication, unspecified"
ICD10CM,F10.94,"Alcohol use, unspecified with alcohol-induced mood disorder"
ICD10CM,F10.95,"Alcohol use, unspecified with alcohol-induced psychotic disorder"
ICD10CM,F10.950,"Alcohol use, unspecified with alcohol-induced psychotic disorder with delusions"
ICD10CM,F10.951,"Alcohol use, unspecified with alcohol-induced psychotic disorder with hallucinations"
ICD10CM,F10.959,"Alcohol use, unspecified with alcohol-induced psychotic disorder, unspecified"
ICD10CM,F10.96,"Alcohol use, unspecified with alcohol-induced persisting amnestic disorder"
ICD10CM,F10.97,"Alcohol use, unspecified with alcohol-induced persisting dementia"
ICD10CM,F10.98,"Alcohol use, unspecified with other alcohol-induced disorders"
ICD10CM,F10.980,"Alcohol use, unspecified with alcohol-induced anxiety disorder"
ICD10CM,F10.981,"Alcohol use, unspecified with alcohol-induced sexual dysfunction"
ICD10CM,F10.982,"Alcohol use, unspecified with alcohol-induced sleep disorder"
ICD10CM,F10.988,"Alcohol use, unspecified with other alcohol-induced disorder"
ICD10CM,F10.99,"Alcohol use, unspecified with unspecified alcohol-induced disorder"
ICD10CM,F11.1,Opioid abuse
ICD10CM,F11.10,"Opioid abuse, uncomplicated"
ICD10CM,F11.11,"Opioid abuse, in remission"
ICD10CM,F11.12,Opioid abuse with intoxication
ICD10CM,F11.120,"Opioid abuse with intoxication, uncomplicated"
ICD10CM,F11.121,Opioid abuse with intoxication delirium
ICD10CM,F11.122,Opioid abuse with intoxication with perceptual disturbance
ICD10CM,F11.129,"Opioid abuse with intoxication, unspecified"
ICD10CM,F11.14,Opioid abuse with opioid-induced mood disorder
ICD10CM,F11.15,Opioid abuse with opioid-induced psychotic disorder
ICD10CM,F11.150,Opioid abuse with opioid-induced psychotic disorder with delusions
ICD10CM,F11.151,Opioid abuse with opioid-induced psychotic disorder with hallucinations
ICD10CM,F11.159,"Opioid abuse with opioid-induced psychotic disorder, unspecified"
ICD10CM,F11.18,Opioid abuse with other opioid-induced disorder
ICD10CM,F11.181,Opioid abuse with opioid-induced sexual dysfunction
ICD10CM,F11.182,Opioid abuse with opioid-induced sleep disorder
ICD10CM,F11.188,Opioid abuse with other opioid-induced disorder
ICD10CM,F11.19,Opioid abuse with unspecified opioid-induced disorder
ICD10CM,F11.2,Opioid dependence
ICD10CM,F11.20,"Opioid dependence, uncomplicated"
ICD10CM,F11.21,"Opioid dependence, in remission"
ICD10CM,F11.22,Opioid dependence with intoxication
ICD10CM,F11.220,"Opioid dependence with intoxication, uncomplicated"
ICD10CM,F11.221,Opioid dependence with intoxication delirium
ICD10CM,F11.222,Opioid dependence with intoxication with perceptual disturbance
ICD10CM,F11.229,"Opioid dependence with intoxication, unspecified"
ICD10CM,F11.23,Opioid dependence with withdrawal
ICD10CM,F11.24,Opioid dependence with opioid-induced mood disorder
ICD10CM,F11.25,Opioid dependence with opioid-induced psychotic disorder
ICD10CM,F11.250,Opioid dependence with opioid-induced psychotic disorder with delusions
ICD10CM,F11.251,Opioid dependence with opioid-induced psychotic disorder with hallucinations
ICD10CM,F11.259,"Opioid dependence with opioid-induced psychotic disorder, unspecified"
ICD10CM,F11.28,Opioid dependence with other opioid-induced disorder
ICD10CM,F11.281,Opioid dependence with opioid-induced sexual dysfunction
ICD10CM,F11.282,Opioid dependence with opioid-induced sleep disorder
ICD10CM,F11.288,Opioid dependence with other opioid-induced disorder
ICD10CM,F11.29,Opioid dependence with unspecified opioid-induced disorder
ICD10CM,F11.9,"Opioid use, unspecified"
ICD10CM,F11.90,"Opioid use, unspecified, uncomplicated"
ICD10CM,F11.92,"Opioid use, unspecified with intoxication"
ICD10CM,F11.920,"Opioid use, unspecified with intoxication, uncomplicated"
ICD10CM,F11.921,"Opioid use, unspecified with intoxication delirium"
ICD10CM,F11.922,"Opioid use, unspecified with intoxication with perceptual disturbance"
ICD10CM,F11.929,"Opioid use, unspecified with intoxication, unspecified"
ICD10CM,F11.93,"Opioid use, unspecified with withdrawal"
ICD10CM,F11.94,"Opioid use, unspecified with opioid-induced mood disorder"
ICD10CM,F11.95,"Opioid use, unspecified with opioid-induced psychotic disorder"
ICD10CM,F11.950,"Opioid use, unspecified with opioid-induced psychotic disorder with delusions"
ICD10CM,F11.951,"Opioid use, unspecified with opioid-induced psychotic disorder with hallucinations"
ICD10CM,F11.959,"Opioid use, unspecified with opioid-induced psychotic disorder, unspecified"
ICD10CM,F11.98,"Opioid use, unspecified with other specified opioid-induced disorder"
ICD10CM,F11.981,"Opioid use, unspecified with opioid-induced sexual dysfunction"
ICD10CM,F11.982,"Opioid use, unspecified with opioid-induced sleep disorder"
ICD10CM,F11.988,"Opioid use, unspecified with other opioid-induced disorder"
ICD10CM,F11.99,"Opioid use, unspecified with unspecified opioid-induced disorder"
ICD10CM,F12.1,Cannabis abuse
ICD10CM,F12.10,"Cannabis abuse, uncomplicated"
ICD10CM,F12.11,"Cannabis abuse, in remission"
ICD10CM,F12.12,Cannabis abuse with intoxication
ICD10CM,F12.120,"Cannabis abuse with intoxication, uncomplicated"
ICD10CM,F12.121,Cannabis abuse with intoxication delirium
ICD10CM,F12.122,Cannabis abuse with intoxication with perceptual disturbance
ICD10CM,F12.129,"Cannabis abuse with intoxication, unspecified"
ICD10CM,F12.15,Cannabis abuse with psychotic disorder
ICD10CM,F12.150,Cannabis abuse with psychotic disorder with delusions
ICD10CM,F12.151,Cannabis abuse with psychotic disorder with hallucinations
ICD10CM,F12.159,"Cannabis abuse with psychotic disorder, unspecified"
ICD10CM,F12.18,Cannabis abuse with other cannabis-induced disorder
ICD10CM,F12.180,Cannabis abuse with cannabis-induced anxiety disorder
ICD10CM,F12.188,Cannabis abuse with other cannabis-induced disorder
ICD10CM,F12.19,Cannabis abuse with unspecified cannabis-induced disorder
ICD10CM,F12.2,Cannabis dependence
ICD10CM,F12.20,"Cannabis dependence, uncomplicated"
ICD10CM,F12.21,"Cannabis dependence, in remission"
ICD10CM,F12.22,Cannabis dependence with intoxication
ICD10CM,F12.220,"Cannabis dependence with intoxication, uncomplicated"
ICD10CM,F12.221,Cannabis dependence with intoxication delirium
ICD10CM,F12.222,Cannabis dependence with intoxication with perceptual disturbance
ICD10CM,F12.229,"Cannabis dependence with intoxication, unspecified"
ICD10CM,F12.23,Cannabis dependence with withdrawal
ICD10CM,F12.25,Cannabis dependence with psychotic disorder
ICD10CM,F12.250,Cannabis dependence with psychotic disorder with delusions
ICD10CM,F12.251,Cannabis dependence with psychotic disorder with hallucinations
ICD10CM,F12.259,"Cannabis dependence with psychotic disorder, unspecified"
ICD10CM,F12.28,Cannabis dependence with other cannabis-induced disorder
ICD10CM,F12.280,Cannabis dependence with cannabis-induced anxiety disorder
ICD10CM,F12.288,Cannabis dependence with other cannabis-induced disorder
ICD10CM,F12.29,Cannabis dependence with unspecified cannabis-induced disorder
ICD10CM,F12.9,"Cannabis use, unspecified"
ICD10CM,F12.90,"Cannabis use, unspecified, uncomplicated"
ICD10CM,F12.92,"Cannabis use, unspecified with intoxication"
ICD10CM,F12.920,"Cannabis use, unspecified with intoxication, uncomplicated"
ICD10CM,F12.921,"Cannabis use, unspecified with intoxication delirium"
ICD10CM,F12.922,"Cannabis use, unspecified with intoxication with perceptual disturbance"
ICD10CM,F12.929,"Cannabis use, unspecified with intoxication, unspecified"
ICD10CM,F12.93,"Cannabis use, unspecified with withdrawal"
ICD10CM,F12.95,"Cannabis use, unspecified with psychotic disorder"
ICD10CM,F12.950,"Cannabis use, unspecified with psychotic disorder with delusions"
ICD10CM,F12.951,"Cannabis use, unspecified with psychotic disorder with hallucinations"
ICD10CM,F12.959,"Cannabis use, unspecified with psychotic disorder, unspecified"
ICD10CM,F12.98,"Cannabis use, unspecified with other cannabis-induced disorder"
ICD10CM,F12.980,"Cannabis use, unspecified with anxiety disorder"
ICD10CM,F12.988,"Cannabis use, unspecified with other cannabis-induced disorder"
ICD10CM,F12.99,"Cannabis use, unspecified with unspecified cannabis-induced disorder"
ICD10CM,F13.1,"Sedative, hypnotic or anxiolytic-related abuse"
ICD10CM,F13.10,"Sedative, hypnotic or anxiolytic abuse, uncomplicated"
ICD10CM,F13.11,"Sedative, hypnotic or anxiolytic abuse, in remission"
ICD10CM,F13.12,"Sedative, hypnotic or anxiolytic abuse with intoxication"
ICD10CM,F13.120,"Sedative, hypnotic or anxiolytic abuse with intoxication, uncomplicated"
ICD10CM,F13.121,"Sedative, hypnotic or anxiolytic abuse with intoxication delirium"
ICD10CM,F13.129,"Sedative, hypnotic or anxiolytic abuse with intoxication, unspecified"
ICD10CM,F13.14,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced mood disorder"
ICD10CM,F13.15,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder"
ICD10CM,F13.150,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder with delusions"
ICD10CM,F13.151,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder with hallucinations"
ICD10CM,F13.159,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified"
ICD10CM,F13.18,"Sedative, hypnotic or anxiolytic abuse with other sedative, hypnotic or anxiolytic-induced disorders"
ICD10CM,F13.180,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced anxiety disorder"
ICD10CM,F13.181,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced sexual dysfunction"
ICD10CM,F13.182,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced sleep disorder"
ICD10CM,F13.188,"Sedative, hypnotic or anxiolytic abuse with other sedative, hypnotic or anxiolytic-induced disorder"
ICD10CM,F13.19,"Sedative, hypnotic or anxiolytic abuse with unspecified sedative, hypnotic or anxiolytic-induced disorder"
ICD10CM,F13.2,"Sedative, hypnotic or anxiolytic-related dependence"
ICD10CM,F13.20,"Sedative, hypnotic or anxiolytic dependence, uncomplicated"
ICD10CM,F13.21,"Sedative, hypnotic or anxiolytic dependence, in remission"
ICD10CM,F13.22,"Sedative, hypnotic or anxiolytic dependence with intoxication"
ICD10CM,F13.220,"Sedative, hypnotic or anxiolytic dependence with intoxication, uncomplicated"
ICD10CM,F13.221,"Sedative, hypnotic or anxiolytic dependence with intoxication delirium"
ICD10CM,F13.229,"Sedative, hypnotic or anxiolytic dependence with intoxication, unspecified"
ICD10CM,F13.23,"Sedative, hypnotic or anxiolytic dependence with withdrawal"
ICD10CM,F13.230,"Sedative, hypnotic or anxiolytic dependence with withdrawal, uncomplicated"
ICD10CM,F13.231,"Sedative, hypnotic or anxiolytic dependence with withdrawal delirium"
ICD10CM,F13.232,"Sedative, hypnotic or anxiolytic dependence with withdrawal with perceptual disturbance"
ICD10CM,F13.239,"Sedative, hypnotic or anxiolytic dependence with withdrawal, unspecified"
ICD10CM,F13.24,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced mood disorder"
ICD10CM,F13.25,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder"
ICD10CM,F13.250,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder with delusions"
ICD10CM,F13.251,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder with hallucinations"
ICD10CM,F13.259,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified"
ICD10CM,F13.26,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced persisting amnestic disorder"
ICD10CM,F13.27,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced persisting dementia"
ICD10CM,F13.28,"Sedative, hypnotic or anxiolytic dependence with other sedative, hypnotic or anxiolytic-induced disorders"
ICD10CM,F13.280,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced anxiety disorder"
ICD10CM,F13.281,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced sexual dysfunction"
ICD10CM,F13.282,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced sleep disorder"
ICD10CM,F14.129,"Cocaine abuse with intoxication, unspecified"
ICD10CM,F13.288,"Sedative, hypnotic or anxiolytic dependence with other sedative, hypnotic or anxiolytic-induced disorder"
ICD10CM,F13.29,"Sedative, hypnotic or anxiolytic dependence with unspecified sedative, hypnotic or anxiolytic-induced disorder"
ICD10CM,F13.9,"Sedative, hypnotic or anxiolytic-related use, unspecified"
ICD10CM,F13.90,"Sedative, hypnotic, or anxiolytic use, unspecified, uncomplicated"
ICD10CM,F13.92,"Sedative, hypnotic or anxiolytic use, unspecified with intoxication"
ICD10CM,F13.920,"Sedative, hypnotic or anxiolytic use, unspecified with intoxication, uncomplicated"
ICD10CM,F13.921,"Sedative, hypnotic or anxiolytic use, unspecified with intoxication delirium"
ICD10CM,F13.929,"Sedative, hypnotic or anxiolytic use, unspecified with intoxication, unspecified"
ICD10CM,F13.93,"Sedative, hypnotic or anxiolytic use, unspecified with withdrawal"
ICD10CM,F13.930,"Sedative, hypnotic or anxiolytic use, unspecified with withdrawal, uncomplicated"
ICD10CM,F13.931,"Sedative, hypnotic or anxiolytic use, unspecified with withdrawal delirium"
ICD10CM,F13.932,"Sedative, hypnotic or anxiolytic use, unspecified with withdrawal with perceptual disturbances"
ICD10CM,F13.939,"Sedative, hypnotic or anxiolytic use, unspecified with withdrawal, unspecified"
ICD10CM,F13.94,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced mood disorder"
ICD10CM,F13.95,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced psychotic disorder"
ICD10CM,F13.950,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced psychotic disorder with delusions"
ICD10CM,F14.14,Cocaine abuse with cocaine-induced mood disorder
ICD10CM,F13.951,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced psychotic disorder with hallucinations"
ICD10CM,F13.959,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified"
ICD10CM,F13.96,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced persisting amnestic disorder"
ICD10CM,F13.97,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced persisting dementia"
ICD10CM,F13.98,"Sedative, hypnotic or anxiolytic use, unspecified with other sedative, hypnotic or anxiolytic-induced disorders"
ICD10CM,F13.980,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced anxiety disorder"
ICD10CM,F13.981,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced sexual dysfunction"
ICD10CM,F13.982,"Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced sleep disorder"
ICD10CM,F13.988,"Sedative, hypnotic or anxiolytic use, unspecified with other sedative, hypnotic or anxiolytic-induced disorder"
ICD10CM,F13.99,"Sedative, hypnotic or anxiolytic use, unspecified with unspecified sedative, hypnotic or anxiolytic-induced disorder"
ICD10CM,F14.1,Cocaine abuse
ICD10CM,F14.10,"Cocaine abuse, uncomplicated"
ICD10CM,F14.11,"Cocaine abuse, in remission"
ICD10CM,F14.12,Cocaine abuse with intoxication
ICD10CM,F14.120,"Cocaine abuse with intoxication, uncomplicated"
ICD10CM,F14.121,Cocaine abuse with intoxication with delirium
ICD10CM,F14.122,Cocaine abuse with intoxication with perceptual disturbance
ICD10CM,F14.15,Cocaine abuse with cocaine-induced psychotic disorder
ICD10CM,F14.150,Cocaine abuse with cocaine-induced psychotic disorder with delusions
ICD10CM,F14.151,Cocaine abuse with cocaine-induced psychotic disorder with hallucinations
ICD10CM,F14.159,"Cocaine abuse with cocaine-induced psychotic disorder, unspecified"
ICD10CM,F14.18,Cocaine abuse with other cocaine-induced disorder
ICD10CM,F14.180,Cocaine abuse with cocaine-induced anxiety disorder
ICD10CM,F14.181,Cocaine abuse with cocaine-induced sexual dysfunction
ICD10CM,F14.182,Cocaine abuse with cocaine-induced sleep disorder
ICD10CM,F14.188,Cocaine abuse with other cocaine-induced disorder
ICD10CM,F14.19,Cocaine abuse with unspecified cocaine-induced disorder
ICD10CM,F14.2,Cocaine dependence
ICD10CM,F14.20,"Cocaine dependence, uncomplicated"
ICD10CM,F14.21,"Cocaine dependence, in remission"
ICD10CM,F14.22,Cocaine dependence with intoxication
ICD10CM,F14.220,"Cocaine dependence with intoxication, uncomplicated"
ICD10CM,F14.221,Cocaine dependence with intoxication delirium
ICD10CM,F14.222,Cocaine dependence with intoxication with perceptual disturbance
ICD10CM,F14.229,"Cocaine dependence with intoxication, unspecified"
ICD10CM,F14.23,Cocaine dependence with withdrawal
ICD10CM,F14.24,Cocaine dependence with cocaine-induced mood disorder
ICD10CM,F14.25,Cocaine dependence with cocaine-induced psychotic disorder
ICD10CM,F14.250,Cocaine dependence with cocaine-induced psychotic disorder with delusions
ICD10CM,F14.251,Cocaine dependence with cocaine-induced psychotic disorder with hallucinations
ICD10CM,F14.259,"Cocaine dependence with cocaine-induced psychotic disorder, unspecified"
ICD10CM,F14.28,Cocaine dependence with other cocaine-induced disorder
ICD10CM,F14.280,Cocaine dependence with cocaine-induced anxiety disorder
ICD10CM,F14.281,Cocaine dependence with cocaine-induced sexual dysfunction
ICD10CM,F14.282,Cocaine dependence with cocaine-induced sleep disorder
ICD10CM,F14.288,Cocaine dependence with other cocaine-induced disorder
ICD10CM,F14.29,Cocaine dependence with unspecified cocaine-induced disorder
ICD10CM,F14.9,"Cocaine use, unspecified"
ICD10CM,F14.90,"Cocaine use, unspecified, uncomplicated"
ICD10CM,F14.92,"Cocaine use, unspecified with intoxication"
ICD10CM,F14.920,"Cocaine use, unspecified with intoxication, uncomplicated"
ICD10CM,F14.921,"Cocaine use, unspecified with intoxication delirium"
ICD10CM,F14.922,"Cocaine use, unspecified with intoxication with perceptual disturbance"
ICD10CM,F14.929,"Cocaine use, unspecified with intoxication, unspecified"
ICD10CM,F14.94,"Cocaine use, unspecified with cocaine-induced mood disorder"
ICD10CM,F14.95,"Cocaine use, unspecified with cocaine-induced psychotic disorder"
ICD10CM,F14.950,"Cocaine use, unspecified with cocaine-induced psychotic disorder with delusions"
ICD10CM,F14.951,"Cocaine use, unspecified with cocaine-induced psychotic disorder with hallucinations"
ICD10CM,F14.959,"Cocaine use, unspecified with cocaine-induced psychotic disorder, unspecified"
ICD10CM,F14.98,"Cocaine use, unspecified with other specified cocaine-induced disorder"
ICD10CM,F14.980,"Cocaine use, unspecified with cocaine-induced anxiety disorder"
ICD10CM,F14.981,"Cocaine use, unspecified with cocaine-induced sexual dysfunction"
ICD10CM,F14.982,"Cocaine use, unspecified with cocaine-induced sleep disorder"
ICD10CM,F14.988,"Cocaine use, unspecified with other cocaine-induced disorder"
ICD10CM,F14.99,"Cocaine use, unspecified with unspecified cocaine-induced disorder"
ICD10CM,F15.1,Other stimulant abuse
ICD10CM,F15.10,"Other stimulant abuse, uncomplicated"
ICD10CM,F15.11,"Other stimulant abuse, in remission"
ICD10CM,F15.12,Other stimulant abuse with intoxication
ICD10CM,F15.120,"Other stimulant abuse with intoxication, uncomplicated"
ICD10CM,F15.121,Other stimulant abuse with intoxication delirium
ICD10CM,F15.122,Other stimulant abuse with intoxication with perceptual disturbance
ICD10CM,F15.129,"Other stimulant abuse with intoxication, unspecified"
ICD10CM,F15.14,Other stimulant abuse with stimulant-induced mood disorder
ICD10CM,F15.15,Other stimulant abuse with stimulant-induced psychotic disorder
ICD10CM,F15.150,Other stimulant abuse with stimulant-induced psychotic disorder with delusions
ICD10CM,F15.151,Other stimulant abuse with stimulant-induced psychotic disorder with hallucinations
ICD10CM,F15.159,"Other stimulant abuse with stimulant-induced psychotic disorder, unspecified"
ICD10CM,F15.18,Other stimulant abuse with other stimulant-induced disorder
ICD10CM,F15.180,Other stimulant abuse with stimulant-induced anxiety disorder
ICD10CM,F15.181,Other stimulant abuse with stimulant-induced sexual dysfunction
ICD10CM,F15.182,Other stimulant abuse with stimulant-induced sleep disorder
ICD10CM,F15.188,Other stimulant abuse with other stimulant-induced disorder
ICD10CM,F15.19,Other stimulant abuse with unspecified stimulant-induced disorder
ICD10CM,F15.2,Other stimulant dependence
ICD10CM,F15.20,"Other stimulant dependence, uncomplicated"
ICD10CM,F15.21,"Other stimulant dependence, in remission"
ICD10CM,F15.22,Other stimulant dependence with intoxication
ICD10CM,F15.220,"Other stimulant dependence with intoxication, uncomplicated"
ICD10CM,F15.221,Other stimulant dependence with intoxication delirium
ICD10CM,F15.222,Other stimulant dependence with intoxication with perceptual disturbance
ICD10CM,F15.229,"Other stimulant dependence with intoxication, unspecified"
ICD10CM,F15.23,Other stimulant dependence with withdrawal
ICD10CM,F15.24,Other stimulant dependence with stimulant-induced mood disorder
ICD10CM,F15.25,Other stimulant dependence with stimulant-induced psychotic disorder
ICD10CM,F15.250,Other stimulant dependence with stimulant-induced psychotic disorder with delusions
ICD10CM,F15.251,Other stimulant dependence with stimulant-induced psychotic disorder with hallucinations
ICD10CM,F15.259,"Other stimulant dependence with stimulant-induced psychotic disorder, unspecified"
ICD10CM,F15.28,Other stimulant dependence with other stimulant-induced disorder
ICD10CM,F15.280,Other stimulant dependence with stimulant-induced anxiety disorder
ICD10CM,F15.281,Other stimulant dependence with stimulant-induced sexual dysfunction
ICD10CM,F15.282,Other stimulant dependence with stimulant-induced sleep disorder
ICD10CM,F15.288,Other stimulant dependence with other stimulant-induced disorder
ICD10CM,F15.29,Other stimulant dependence with unspecified stimulant-induced disorder
ICD10CM,F15.9,"Other stimulant use, unspecified"
ICD10CM,F15.90,"Other stimulant use, unspecified, uncomplicated"
ICD10CM,F15.92,"Other stimulant use, unspecified with intoxication"
ICD10CM,F15.920,"Other stimulant use, unspecified with intoxication, uncomplicated"
ICD10CM,F15.921,"Other stimulant use, unspecified with intoxication delirium"
ICD10CM,F15.922,"Other stimulant use, unspecified with intoxication with perceptual disturbance"
ICD10CM,F15.929,"Other stimulant use, unspecified with intoxication, unspecified"
ICD10CM,F15.93,"Other stimulant use, unspecified with withdrawal"
ICD10CM,F15.94,"Other stimulant use, unspecified with stimulant-induced mood disorder"
ICD10CM,F15.95,"Other stimulant use, unspecified with stimulant-induced psychotic disorder"
ICD10CM,F15.950,"Other stimulant use, unspecified with stimulant-induced psychotic disorder with delusions"
ICD10CM,F15.951,"Other stimulant use, unspecified with stimulant-induced psychotic disorder with hallucinations"
ICD10CM,F15.959,"Other stimulant use, unspecified with stimulant-induced psychotic disorder, unspecified"
ICD10CM,F15.98,"Other stimulant use, unspecified with other stimulant-induced disorder"
ICD10CM,F15.980,"Other stimulant use, unspecified with stimulant-induced anxiety disorder"
ICD10CM,F15.981,"Other stimulant use, unspecified with stimulant-induced sexual dysfunction"
ICD10CM,F15.982,"Other stimulant use, unspecified with stimulant-induced sleep disorder"
ICD10CM,F15.988,"Other stimulant use, unspecified with other stimulant-induced disorder"
ICD10CM,F15.99,"Other stimulant use, unspecified with unspecified stimulant-induced disorder"
ICD10CM,F16.1,Hallucinogen abuse
ICD10CM,F16.10,"Hallucinogen abuse, uncomplicated"
ICD10CM,F16.11,"Hallucinogen abuse, in remission"
ICD10CM,F16.12,Hallucinogen abuse with intoxication
ICD10CM,F16.120,"Hallucinogen abuse with intoxication, uncomplicated"
ICD10CM,F16.121,Hallucinogen abuse with intoxication with delirium
ICD10CM,F16.122,Hallucinogen abuse with intoxication with perceptual disturbance
ICD10CM,F16.129,"Hallucinogen abuse with intoxication, unspecified"
